Var1,ASP14_i10_plus_high
GUAt,NaN
GULLACter,NaN
GULN3D,NaN
GULNDer,NaN
GULNter,NaN
GUR1PP,NaN
H2CO3D,NaN
H2CO3Dm,NaN
H2ETer,0.2195
H2MTer_L,0.886
H2MTer_U,0.886
H2O2syn,NaN
H2O2t,NaN
H2O2tly,NaN
H2O2tm,NaN
H2O2tn,NaN
H2O2tp,NaN
H2Ot,NaN
H2Oter,NaN
H2Otg,NaN
H2Otly,NaN
H2Otm,NaN
H2Otn,NaN
H2Otp,NaN
H3ETer,0.2195
H3MTer_L,NaN
H3MTer_U,NaN
H4ET3er,1.316
H4ETer,0.2195
H5MTer_L,0.886
H5MTer_U,0.886
H6_ET2er,0.9225
H6ET3er,1.316
H6_ETer,0.2195
H6MTer_L,NaN
H6MTer_U,NaN
H7ET2er,0.9225
H7_ETer,0.2195
H7MTer_L,NaN
H7MTer_U,NaN
H7_TAer,1.4075
H8MTer_L,NaN
H8MTer_U,NaN
H8TAer,1.4075
HACD1m,2.451
HACD1x,1.959
HACD9m,2.2325
HAS1,NaN
HAS2,NaN
HAtly,NaN
HBZOPT10m,NaN
HCO3_CLt,0.0865
HCOUMARINte,NaN
HDCAter,NaN
HDCAtr,0.889
HDCEAtr,NaN
HDD2COAtx,NaN
HESTRATRIOLte,NaN
HESTRATRIOLtr,NaN
HEX1,1.4445
HEX10,1.4445
HEX4,1.4445
HEX7,1.4445
HEXCCOAtx,NaN
HEXCCPT1,1.076
HEXCCPT2,NaN
HEXCCRNt,NaN
HEXCt,NaN
HGNTOR,NaN
HIBDm,1.1835
HISD,NaN
HISDC,NaN
HISt4,3.1405
HISTASE,NaN
HISTAtu,NaN
HISTAVESSEC,0.9245
HIStiDF,NaN
HIStN1,NaN
HKt,NaN
HKYNH,NaN
HMBS,1.465
HMGCOARr,1.609
HMGCOASi,1.2015
HMGCOASim,NaN
HMGCOAtm,NaN
HMGCOAtx,NaN
HMGLm,0.5375
HMGLx,0.5375
HOMt4,1.551
HOXG,1.763
HPACtr,NaN
HPCLx,NaN
HPDCACRNCPT1,1.076
HPDCACRNCPT2,NaN
HPDCACRNt,NaN
HPDCAt,NaN
HPYRDC,NaN
HPYRDCm,NaN
HPYRR2x,3.313
HPYRRy,1.7905
HPYRtp,NaN
HRETNtn,NaN
HS1ly,NaN
HS2ly,NaN
HS3ly,NaN
HS4ly,NaN
HSAT1ly,NaN
HSAT2ly,NaN
HSAT3ly,NaN
HSAT4ly,NaN
HSD11B1r,NaN
HSD11B2r,NaN
HSD17B1,NaN
HSD17B2r,NaN
HSD17B42x,1.959
HSD17B4x,1.959
HSD17B7r,1.028
HSD17B8r,NaN
HSD17B9r,1.028
HSD3A1r,NaN
HSD3A2r,NaN
HSD3B11,NaN
HSD3B11r,NaN
HSD3B12r,NaN
HSD3B13,NaN
HSD3B13r,NaN
HSD3B2r,NaN
HSD3B3r,NaN
HSD3B7P,NaN
HSPASEly,NaN
HSPGt,NaN
HSPGtly,NaN
HTAXOLte,NaN
Htg,NaN
Htm,1.636
Htr,NaN
Htx,NaN
HXANtl,NaN
HXANtx,NaN
HXPRT,2.065
HYPOE,NaN
HYPTROX,NaN
HYXNt,NaN
ICDHxm,1.6005
ICDHy,2.292
ICDHyp,2.292
ICDHyrm,0.9945
IDHPOXOX2b,NaN
IDHPOXOX3,NaN
IDHPOXOX4,NaN
IDHPOXOXb,NaN
IDOAASE1ly,NaN
IDOAASE2ly,NaN
IDOAASE3ly,NaN
IDOAASE4ly,NaN
IDOURtly,0.6905
IDPtn,NaN
ILEt4,NaN
ILEt5m,NaN
ILETA,3.031
ILETAm,1.5485
ILEtec,NaN
IMACTD,1.9025
IMACTD_m,1.0925
IMPC,2.4675
IMPD,2.4145
INOSTO,NaN
INSKm,NaN
INSt,0.8535
INSt4,NaN
INStl,NaN
INStm,0.8535
INSTt2r,NaN
INSTt4,1.814
IPDDIx,1.683
IPDPtr,NaN
IPDPtx,NaN
It,NaN
ITCOAL1m,0.79
ITCOALm,1.8765
ITPtn,NaN
IZPN,NaN
KAS8,0.263
KCC2t,NaN
KCCt,NaN
KDNH,NaN
KHK,0.552
KHK2,0.552
KHK3,0.552
KSII_CORE2t,NaN
KSII_CORE2tly,NaN
KSII_CORE4t,NaN
KSII_CORE4tly,NaN
KSIt,NaN
KSItly,NaN
Kt3g,NaN
KYN,NaN
KYN3OX,NaN
KYNAKGAT,0.12
KYNATESYN,NaN
LACZe,1.904
LACZly,1.904
LALDO,2.4905
LALDO2x,0.391
LAPCOAl,0.7115
LCADi,1.9025
LCADi_D,1.9025
LCADi_Dm,1.67
LCADim,1.67
LCAT1e,NaN
LCTStg,NaN
LCTStl,NaN
LCYSTAT,2.0955
LCYSTATm,1.927
LCYSTCBOXL,0.157
LDH_D,NaN
LDH_L,3.313
LDH_Lm,3.313
LEUKTRA4t,NaN
LEUKTRA4tr,NaN
LEUKTRB4t,NaN
LEUKTRB4tr,NaN
LEUKTRC4t,NaN
LEUKTRD4t,NaN
LEUKTRD4tr,NaN
LEUKTRE4t,NaN
LEUKTRF4t,NaN
LEUt4,2.396
LEUt5m,NaN
LEUTA,3.031
LEUTAm,1.5485
LEUtec,NaN
LFORKYNHYD,NaN
LGNCCOAtx,NaN
LGNCCPT1,1.076
LGNCCPT2,NaN
LGNCCRNt,NaN
LGNCt,NaN
LGTHL,2.585
LIMNENte,NaN
LINKDEG1ly,NaN
LINKDEG2ly,NaN
LINKDEG3ly,NaN
LINKDEG4ly,NaN
LIPOti,2.02
L_LACDcm,0.2005
L_LACt2r,2.457
L_LACt4r,NaN
L_LACtcm,NaN
L_LACtm,2.457
LNELDCCPT1,1.076
LNELDCCPT2,NaN
LNELDCCRNt,NaN
LNELDCt,NaN
LNLCCPT1,1.076
LNLCCPT2,NaN
LNLCCRNt,NaN
LNLCt,0.889
LNLNCACPT1,1.076
LNLNCACPT2,NaN
LNLNCACRNt,NaN
LNLNCAt,0.889
LNLNCGCPT1,1.076
LNLNCGCPT2,NaN
LNLNCGCRNt,NaN
LNLNCGt,0.889
LNS14DM,NaN
LNSTLSr,0.808
LPASE,0.3085
LPCHOLt,NaN
LPCOXp,NaN
LPS,0.5535
LPS2,0.5535
LPS2e,NaN
LPS3,NaN
LPS3e,NaN
LPS4e,NaN
LPSe,0.5535
LRAT,NaN
LRAT1,NaN
LRAT2,NaN
LS3,NaN
LSTO1r,NaN
LSTO2r,NaN
LTA4H,1.918
LTC4CP,NaN
LTC4Sr,2.0115
LTD4DP,NaN
LTDCL,NaN
LYSMTF1n,1.763
LYSMTF2n,1.763
LYSMTF3n,1.763
LYSOXp,NaN
LYSt4,NaN
LYStiDF,1.551
LYStip,NaN
LYStm,NaN
LYStn,NaN
M1316Mg,NaN
M13N2Tg,NaN
M13N4Tg,NaN
M14NTg,NaN
M16N4Tg,NaN
M16N6Tg,NaN
M16NTg,NaN
M4ATAer,1.4075
M4BET2er,0.9225
M4BTAer,1.4075
M4CET3er,1.316
M4MPDOL_Lter,NaN
M4MPDOL_Uter,NaN
M7MASNBterg,NaN
M8MASNterg,NaN
MACACI,NaN
MACOXO,NaN
MAGt,NaN
MALSO3tm,NaN
MALSO4tm,NaN
MALT,0.309
MALTe,NaN
MALTly,NaN
MALtm,NaN
MALTSULtm,NaN
MALTt1r,1.348
MAN1_6B1er,NaN
MAN1_7Ber,NaN
MAN1PT2,0.9685
MAN2_6B1er,NaN
MAN2_7Cer,NaN
MAN6PI,0.4805
MANt1r,1.348
MANt4,NaN
MANter,NaN
MANtg,NaN
MANtly,NaN
MAOLNOR,NaN
MAOX,NaN
MCCCrm,0.974
MCD,NaN
MCDm,NaN
MCDp,NaN
MCITS,NaN
MCLACCYSR,NaN
MCLOR,3.313
MCOATA,0.263
MCOATAm,NaN
MCPST,0.3865
MDH,2.6915
MDHm,2.6915
MDRPD,NaN
ME1m,1.0375
ME2,1.8035
ME2m,1.0375
MECOALm,1.8765
MECOAS1m,0.79
MELATN23DOX,NaN
MELATNOX,0.9015
MEOHt2,NaN
MEOHtly,NaN
MEOHtr,NaN
MEPIVESSte,NaN
MERCPLACCYSt,NaN
MESCOALm,NaN
METAT,2.285
METLEUex,1.2315
METS,1.9885
METt4,3.1405
METtec,NaN
MEVK1x,NaN
MG1er,NaN
MG2er,NaN
MG3er,NaN
MGACONm,NaN
MGCHrm,NaN
MGSA,NaN
MGSA2,NaN
MHISOR,NaN
MI13456PK,NaN
MI13456Ptn,NaN
MI1345PKn,NaN
MI1345PP,0.4805
MI1346PKn,NaN
MI1346Ptn,NaN
MI134P4P,NaN
MI134PK,NaN
MI134PP,NaN
MI13PP,NaN
MI1456PKn,NaN
MI145P6Kn,NaN
MI145PK,NaN
MI145PKn,NaN
MI145PP,0.4805
MI14P4P,NaN
MI14PP,NaN
MI14Ptn,NaN
MI1P_Dtn,NaN
MI1PP,1.8335
MI1PS,1.512
MI3456PK,NaN
MI34PP,0.757
MI3PP,0.504
MI4PP,0.504
MICITDr,NaN
MINOHPtn,NaN
MLTG1,0.309
MLTG1e,NaN
MLTG1ly,NaN
MM5ag,NaN
MM5bg,NaN
MM5cg,NaN
MM6ag,NaN
MM6B1ag,NaN
MM6B1bg,NaN
MM6B2g,NaN
MM6bg,NaN
MM7Ag,NaN
MM7B1g,NaN
MM7B2g,NaN
MM7Cag,NaN
MM7Cbg,NaN
MM8Ag,NaN
MM8Ber,NaN
MM8Cg,NaN
MMCD,NaN
MMCDm,NaN
MMCDp,NaN
MMEm,0.879
MMMm,1.7175
MMSAD1m,0.2725
MMSAD3m,0.2725
MMTSADm,NaN
MOGAT,NaN
MTAP,1.385
MTHFC,2.352
MTHFCm,2.8205
MTHFD,2.352
MTHFD2,2.8205
MTHFD2m,2.8205
MTHFDm,2.8205
MTHGXLt,NaN
MTRI,NaN
N2M2NMASNt,NaN
N2M2NMASNtly,NaN
N3Tg,NaN
N4Tg,NaN
NABTNO,1.9025
NABTNOm,1.0925
NACASPAH,NaN
NACASPtm,NaN
NACHEX10ly,1.0535
NACHEX11ly,1.0535
NACHEX12ly,1.0535
NACHEX13ly,1.0535
NACHEX14ly,1.0535
NACHEX15ly,1.0535
NACHEX16ly,1.0535
NACHEX17ly,1.0535
NACHEX18ly,1.0535
NACHEX19ly,1.0535
NACHEX1ly,1.0535
NACHEX20ly,1.0535
NACHEX21ly,1.0535
NACHEX22ly,1.0535
NACHEX23ly,1.0535
NACHEX24ly,1.0535
NACHEX25ly,1.0535
NACHEX26ly,1.0535
NACHEX27ly,1.0535
NACHEX2ly,1.0535
NACHEX3ly,1.0535
NACHEX4ly,1.0535
NACHEX5ly,1.0535
NACHEX6ly,1.0535
NACHEX7ly,1.0535
NACHEX8ly,1.0535
NACHEX9ly,1.0535
NACHEXA10ly,1.0065
NACHEXA11ly,1.0065
NACHEXA12ly,1.0065
NACHEXA13ly,1.0065
NACHEXA14ly,1.0065
NACHEXA15ly,1.0065
NACHEXA16ly,1.0065
NACHEXA17ly,1.0065
NACHEXA18ly,1.0065
NACHEXA19ly,1.0065
NACHEXA1ly,1.0065
NACHEXA20ly,1.0065
NACHEXA21ly,1.0065
NACHEXA22ly,1.0065
NACHEXA2ly,1.0065
NACHEXA3ly,1.0065
NACHEXA4ly,1.0065
NACHEXA5ly,1.0065
NACHEXA6ly,1.0065
NACHEXA7ly,1.0065
NACHEXA8ly,1.0065
NACHEXA9ly,1.0065
NACUP,NaN
NADH2_u10m,0.5695
NADHtpu,NaN
NADHtru,NaN
NADK,NaN
NADN,NaN
NADNe,NaN
NADPHtru,NaN
NADPHtxu,NaN
NADPN,NaN
NADPNe,NaN
NADPtru,NaN
NADPtxu,NaN
NADS2,0.6265
NADtn,NaN
NADtpu,NaN
NADtru,NaN
NAGA2ly,1.106
NAGAlby,NaN
NAGAly,1.106
NAGLCAly,NaN
NAHCO3_HCLt,NaN
NAIt,NaN
NaKt,2.385
NAt,1.814
NAt3_1,0.876
NAt3_1g,NaN
NAt5,NaN
NAtx,NaN
NBAHH_ir,0.9895
NCAMUP,NaN
NCCt,NaN
NCKt,0.2445
NCNt,NaN
NDP10ex,0.8755
NDP3ex,0.8755
NDP6,1.607
NDP7er,1.5825
NDP7ex,0.8755
NDP7g,1.5825
NDP8,1.9285
NDP8ex,0.8755
NDPK1,1.884
NDPK10,1.884
NDPK10m,1.7915
NDPK10n,1.884
NDPK1m,1.7915
NDPK1n,1.884
NDPK2,1.884
NDPK2m,1.7915
NDPK2n,1.884
NDPK3,1.884
NDPK3m,1.7915
NDPK3n,1.884
NDPK4,1.884
NDPK4m,1.7915
NDPK4n,1.884
NDPK5,1.884
NDPK5m,1.7915
NDPK5n,1.884
NDPK6,1.884
NDPK6m,1.7915
NDPK6n,1.884
NDPK7,1.884
NDPK7m,1.7915
NDPK7n,1.884
NDPK8,1.884
NDPK8m,1.7915
NDPK8n,1.884
NDPK9,1.884
NDPK9m,1.7915
NDPK9n,1.884
NH4t3r,NaN
NH4tn,NaN
NH4tp,NaN
NICRNS,NaN
NICRNTtn,NaN
NIFEDIPINEte,NaN
NKCC2t,1.777
NKCCt,1.777
NMNATm,NaN
NMNATn,0.602
NMNATr,NaN
NMNS,2.1245
NMNtn,NaN
NMPTRCOX,NaN
NNATm,NaN
NNATn,0.602
NNATr,0.602
NNMT,0.259
NORANMT,NaN
NOS1,NaN
NOS2,NaN
NOt,NaN
NP1,0.8825
NPTHLte,NaN
NRPPHRSFt,NaN
NRPPHRSULT,NaN
NRPPHRt4_2_r,NaN
NRPPHRtu,NaN
NRPPHRVESSEC,0.9245
NRVNCCOAtx,NaN
NRVNCCPT1,1.076
NRVNCCPT2,NaN
NRVNCCRNt,NaN
NRVNCt,NaN
NS26T2g,NaN
NS26Tg,NaN
NT5C,1.615
NTD1,NaN
NTD10,1.615
NTD11,1.615
NTD12,NaN
NTD1m,NaN
NTD2,NaN
NTD2e,1.615
NTD2l,0.7115
NTD2m,NaN
NTD3,1.615
NTD3l,0.7115
NTD4,1.615
NTD4e,1.615
NTD4l,0.7115
NTD5,1.615
NTD5l,0.7115
NTD5m,NaN
NTD6,1.615
NTD6l,0.7115
NTD7,1.197
NTD7e,1.615
NTD7l,0.7115
NTD8,1.615
NTD8l,0.7115
NTD9,1.615
NTD9e,1.615
NTD9l,0.7115
NTMELYStner,NaN
NTP3e,0.8755
NTPP10,1.6975
NTPP11,1.6975
NTPP9,1.6975
O16G1e,NaN
O16G2e,NaN
O2St,NaN
O2Stm,NaN
O2Stn,NaN
O2Stx,NaN
O2t,NaN
O2ter,NaN
O2tm,NaN
O2tn,NaN
O2tp,NaN
OAGD3te,NaN
OAGD3tg,NaN
OAGT3te,NaN
OAGT3tg,NaN
OBDHc,NaN
OCBTm,NaN
OCCOAtm,NaN
OCCOAtx,NaN
OCDCAtr,0.889
OCDCEAtr,0.889
OCOAT1m,1.9565
OCTAt,NaN
ODECOAtx,NaN
OIVD1m,1.5015
OIVD2m,1.5015
OIVD3m,1.5015
OMEPRAZOLEte,NaN
OMPDC,2.098
ONPTHLte,NaN
OPAHir,NaN
ORETNF,NaN
ORETNF2,NaN
ORETNtn,NaN
ORETNtn2,NaN
ORNDC,1.81
ORNt3m,NaN
ORNt4m,NaN
ORNTArm,1.9335
ORNtiDF,1.551
ORPT,2.098
OXAHCOtex,2.33
OXAtp,NaN
P45011A1m,NaN
P45011B11m,NaN
P45011B12m,NaN
P45011B21m,NaN
P45017A1r,NaN
P45017A2r,NaN
P45017A3r,NaN
P45017A4r,NaN
P45019A1r,NaN
P45019A2r,NaN
P4501B1r,0.9015
P45021A1r,NaN
P45021A2r,NaN
P45027A11m,NaN
P45027A12m,NaN
P45027A13m,NaN
P45027A14m,NaN
P45027A15m,NaN
P45027A16m,NaN
P45027A1m,NaN
P4502A6,NaN
P4502C18,NaN
P4502C19,NaN
P4502C8,NaN
P4502C9,NaN
P4502C92,NaN
P4502C93,NaN
P4502C94,NaN
P4502D6,NaN
P4502E1,NaN
P4502F1,NaN
P45039A1r,NaN
P4503A4,NaN
P4503A43r,NaN
P4503A5,0.1045
P4503A7r,NaN
P45046A1r,NaN
P4504B1r,NaN
P4504F121r,NaN
P4504F122r,NaN
P4504F123r,NaN
P4504F81r,NaN
P4507A1r,NaN
P4507B11r,NaN
P4507B12r,NaN
P4508B11r,NaN
P4508B13r,NaN
P450LTB4r,NaN
P450SCC1m,NaN
P5CDm,NaN
P5CRm,1.314
P5CRxm,1.314
PA_HSter,NaN
PA_HStg,NaN
PA_HStn,NaN
PACCOAL,NaN
PAFH,1.6875
PAFHe,NaN
PAFS,NaN
PAFt,NaN
PAIL_HStn,NaN
PAIL45P_HStn,NaN
PAIL4P_HStn,NaN
PAN4PP,NaN
PAPStg,0.662
PAPtg,NaN
PCFLOPm,NaN
PCHOL_HSter,NaN
PCHOL_HStg,NaN
PCHOLP_hs,NaN
PCHOLPg_hs,NaN
PCHOLPm_hs,NaN
PCHOLPr_hs,NaN
PCLAD,NaN
PCLYSOX,NaN
PCm,NaN
PCREATtmdiffir,NaN
PCRNtc,NaN
PCRNtm,NaN
PCt,NaN
PDE1,1.7225
PDE1g,NaN
PDE4,1.4755
PDE4g,NaN
PDE4n,NaN
PDHm,1.674
PDX5PO,0.9205
PDXPP,NaN
PE_HSter,NaN
PE_HStg,NaN
PE_HStm,NaN
PEAMNO,NaN
PECGONCOATr,NaN
PEFLIP,NaN
PEFLIPm,NaN
PEPCK,NaN
PEPCKm,1.7285
PEPLYStn,NaN
PERILLYLte,NaN
PEROXx,0.2765
PEt,NaN
PETHCT,NaN
PETOHMm_hs,1.0175
PETOHMr_hs,1.0175
PFK,1.9705
PFK26,1.705
PGCD,2.684
PGDI,NaN
PGDIr,NaN
PGESr,0.435
PGI,2.699
PGISr,NaN
PGK,2.6745
PGL,0.63
PGLer,NaN
PGLYCP,NaN
PGLYCt,NaN
PGM,2.093
PGMT,1.6205
PGPP_hs,NaN
PGPPT,0.678
PGS,NaN
PGSr,NaN
PHACCOAGLNAC,NaN
PHCDm,NaN
PHCHGSm,NaN
PHEACGLNt,NaN
PHEMEt,NaN
PHEMEtm,NaN
PHEt4,3.1405
PHETA1,2.0955
PHETA1m,1.927
PHEtec,NaN
PHETHPTOX2,NaN
PHYCBOXL,NaN
PHYHx,1.315
PHYQt,NaN
PHYTt,NaN
PI345P3P,2.6405
PI345P3Pn,2.6405
PI345P5P,1.5535
PI345P5Pn,NaN
PI34P3Pn,NaN
PI34P4Pn,NaN
PI34P5K,0.302
PI34P5Kn,NaN
PI3P3Pn,NaN
PI3P4K,1.279
PI3P4Kn,NaN
PI3P5K,0.302
PI45P3K,1.3925
PI45P3Kn,NaN
PI45P4P,NaN
PI45P5P,1.5535
PI45P5Pn,NaN
PI45PLC,1.1835
PI45PLCn,1.1835
PI4P3K,1.3925
PI4P3Ker,1.202
PI4P3Kn,NaN
PI4P5K,2.4115
PI4P5Kn,NaN
PI4PLC,1.1835
PI4PLCn,1.1835
PI4PP,NaN
PI5P3K,1.3925
PI5P3Ker,1.202
PI5P4K,1.279
PI5P4Kn,NaN
PIACGT,1.484
PIK3,1.3925
PIK3er,1.202
PIK3n,NaN
PIK4,1.279
PIK4n,NaN
PIK5,0.302
PIK5n,NaN
PIPLC,1.1835
PIPLCn,1.1835
PIt2m,NaN
PIt7,NaN
PIter,1.145
PItg,NaN
PItn,NaN
PItx,NaN
PLA2,NaN
PLA2_2,1.0115
PLA2_2e,1.0115
PLYSPSer,1.823
PMANM,1.6205
PMEVKx,0.37
PMI12346PH,0.2945
PMI12346PHn,1.653
PMI1346PH,0.2945
PMI1346PHn,1.653
PMTCOAtx,NaN
PNP,0.8825
PNTEH,NaN
PNTK,1.3745
PNTKm,NaN
PNTOt5,2.02
PPA,2.318
PPA2,NaN
PPA2m,NaN
PPAer,1.5865
PPAm,2.312
PPAn,NaN
PPAP,NaN
PPAt,NaN
PPAtm,NaN
PPBNGS,0.424
PPCDC,1.4305
PPCOACm,NaN
PPCOAOm,1.997
PPD2CSPp,NaN
PPDOx,0.391
PPDOy,2.1735
PPItr,NaN
PPItx,NaN
PPM,1.6205
PPMI12346Ptn,NaN
PPMI1346Ptn,NaN
PPNCL3,1.666
PPOR,NaN
PPPG9tm,NaN
PPPGOm,0.948
PPPItn,NaN
PRAGSr,2.3815
PRASCS,2.5265
PRDX,2.6515
PRDXl,NaN
PRFGS,1.6645
PRGNLONESULT,NaN
PRGNLONEtm,NaN
PRGNLONEtr,NaN
PRGSTRNt,NaN
PRISTANALtx,NaN
PRISTCOAtx,NaN
PRISTtx,NaN
PRO1xm,NaN
PROAKGOX1r,1.67
PROD2,NaN
PROD2m,NaN
PRODt2r,NaN
PRODt2rL,NaN
PROSTGD2t,NaN
PROSTGE1t,NaN
PROSTGE1t3,0.7055
PROSTGE2t,0.3695
PROSTGE2t2,NaN
PROSTGE2t3,0.7055
PROSTGF2t,NaN
PROSTGH2t,NaN
PROSTGI2t,NaN
PROSTGI2tr,NaN
PROt2r,NaN
PROt2rL,NaN
PROt4,3.1405
PROtm,NaN
PRPNCOAHYDm,2.451
PRPNCOAHYDx,NaN
PRPPS,1.9125
PS_HSter,NaN
PS_HStg,NaN
PSDm_hs,0.7175
PSERT,3.0485
PSFLIP,NaN
PSFLIPm,NaN
PSP_L,2.17
PSSA1_hs,1.1765
PSSA2_hs,NaN
PSt3,NaN
PTDCACRNCPT1,1.076
PTDCACRNCPT2,NaN
PTDCACRNt,NaN
PTDCAt,NaN
PTE2x,0.7895
PTE3x,0.6735
PTE4x,0.6735
PTE5x,0.6735
PTHPS,1.6595
PTHPSn,1.6595
PTPAT,1.383
PTRCAT1,1.9165
PTRCOX1,NaN
PUNP1,0.8825
PUNP2,0.8825
PUNP3,0.8825
PUNP4,0.8825
PUNP5,0.8825
PUNP6,0.8825
PUNP7,0.8825
PVD3,NaN
PYAM5POr,0.9205
PYAM5Ptm,NaN
PYDAMK,1.812
PYDAMtr,NaN
PYDX5Ptm,NaN
PYDXDH,NaN
PYDXK,1.812
PYDXNK,1.812
PYDXNtr,NaN
PYDXPP,NaN
PYDXtr,NaN
PYK,2.9735
PYLALDOX,1.9025
PYLALDOXm,1.0925
PYNP2r,NaN
PYRt2m,2.457
PYRt2p,2.457
PYRt2r,2.457
QUILSYN,NaN
RADH,NaN
RADH2,NaN
RADH3,NaN
RADH4,NaN
RAHY,NaN
RAI1,NaN
RAI2,NaN
RAI3,1.57
RAI4,NaN
RAtn,NaN
RAtn3,NaN
RBFK,0.2855
RBK,NaN
RBK_D,NaN
RBTt,NaN
RDH1,NaN
RDH1a,2.076
RDH2,NaN
RDH2a,2.076
RDH3,NaN
RDH3a,2.076
RDH4,NaN
RETFA,NaN
RETFAt,NaN
RETFAt1,NaN
RETFAt2,NaN
RETH,1.321
RETH1,NaN
RETH1e,NaN
RETH2,NaN
RETH2e,NaN
RETHe,NaN
RETI1,NaN
RETI2,NaN
RETI3,NaN
RETNCOA,NaN
RETNGLCt,NaN
RETNGLCt2,NaN
RETNGLCt2r,NaN
RETNGLCtr,NaN
RETNt,NaN
RETNtr,NaN
RETNtr2,NaN
RETt,NaN
RIBFLVt3,NaN
RIBt,NaN
RIBt2,NaN
RNDR1,2.248
RNDR2,2.248
RNDR3,2.248
RNDR4,2.248
RNMK,NaN
RPE,2.026
RPI,0.2715
RTOT_2,NaN
RTOT_3,NaN
RTOT1,NaN
RTOT2,NaN
RTOT3,NaN
RTOT4,NaN
RTOT5,NaN
RTOT6,NaN
RTOTAL2CRNCPT1,1.076
RTOTAL2CRNCPT2,NaN
RTOTAL2CRNt,NaN
RTOTAL2t,NaN
RTOTAL3CRNCPT1,1.076
RTOTAL3CRNCPT2,NaN
RTOTAL3CRNt,NaN
RTOTAL3t,NaN
RTOTALCRNCPT1,1.076
RTOTALCRNCPT2,NaN
RTOTALCRNt,NaN
RTOTALt,NaN
Rtotaltl,NaN
Rtotaltp,NaN
S23T2g,0.345
S23T3g,NaN
S23T4g,0.345
S23Tg,NaN
S26Tg,NaN
S2L2FN2M2MASNt,NaN
S2L2FN2M2MASNtly,NaN
S2L2N2M2MASNtly,NaN
S2T1g,NaN
S2T2g,NaN
S2T3g,NaN
S2T4g,1.302
S2TASE1ly,1.536
S2TASE2ly,1.536
S2TASE3ly,1.536
S2TASE4ly,NaN
S2TASE5ly,NaN
S3T1g,NaN
S3T2g,NaN
S3T3g,NaN
S3TASE1ly,NaN
S3TASE2ly,NaN
S3TASE3ly,NaN
S4T1g,NaN
S4T2g,NaN
S4T3g,NaN
S4T4g,NaN
S4T5g,NaN
S4T6g,NaN
S4TASE1ly,1.4735
S4TASE2ly,1.4735
S4TASE3ly,1.4735
S4TASE4ly,1.4735
S4TASE5ly,1.4735
S6T10g,NaN
S6T11g,NaN
S6T12g,NaN
S6T13g,NaN
S6T14g,NaN
S6T15g,0.8335
S6T16g,NaN
S6T17g,NaN
S6T18g,0.8335
S6T19g,0.8335
S6T1g,NaN
S6T20g,0.8335
S6T21g,0.8335
S6T22g,NaN
S6T23g,NaN
S6T24g,0.8335
S6T25g,0.41
S6T2g,NaN
S6T3g,0.8335
S6T4g,NaN
S6T5g,NaN
S6T6g,NaN
S6T7g,NaN
S6T8g,NaN
S6T9g,NaN
S6TASE10ly,0.6485
S6TASE11ly,1.5855
S6TASE12ly,1.5855
S6TASE13ly,1.5855
S6TASE14ly,1.5855
S6TASE15ly,1.5855
S6TASE16ly,1.5855
S6TASE17ly,1.5855
S6TASE18ly,1.5855
S6TASE19ly,1.5855
S6TASE1ly,1.5855
S6TASE20ly,1.5855
S6TASE21ly,1.5855
S6TASE22ly,0.6485
S6TASE23ly,1.5855
S6TASE24ly,1.5855
S6TASE25ly,0.6485
S6TASE26ly,1.5855
S6TASE2ly,1.5855
S6TASE3ly,1.5855
S6TASE4ly,0.6485
S6TASE5ly,0.6485
S6TASE6ly,0.6485
S6TASE7ly,0.6485
S6TASE8ly,0.6485
S6TASE9ly,0.6485
SACCD3m,2.2125
SACCD4m,2.2125
SADT,2.596
SALMCOM,1.8015
SALMCOM2,NaN
SAMHISTA,NaN
SARCOXp,NaN
SARCStex,NaN
SARCStm,NaN
SARCStp,NaN
SARDHm,NaN
SBPP1er,0.458
SBPP3er,0.458
SBTD_D2,2.3695
SBTR,2.1735
SCP21x,1.9985
SCP22x,1.9985
SCP2x,1.9985
SCPx,1.9985
SEAHCYSHYD,2.342
SEAHCYStn,NaN
SEASMETtn,NaN
SELADT,2.596
SELCYSLY,NaN
SELCYSLY2,NaN
SELCYSTGL,1.9565
SELCYSTS,1.5005
SELMETAT,2.285
SELNPS,NaN
SELt4_3,NaN
Ser_Thrtg,NaN
SERALANaEx,2.165
SERASNNaEx,2.165
SERCYSNaEx,2.165
SERDGLNexR,2.396
SERDGLYexR,2.396
SERGLNexR,2.396
SERGLNNaEx,2.165
SERGLYexR,2.396
SERHL,NaN
SERLYSNaex,NaN
SERPT,1.1445
SERt4,3.1405
SERTHRNaEx,2.165
SERtN1,NaN
SERtp,NaN
SFGTH,2.3255
SGALSIDEtg,NaN
SGALSIDEtl,NaN
SGPL11r,2.483
SGPL12r,2.483
SIAASE,NaN
SIAASE2ly,0.6485
SIAASE3ly,0.6485
SIAASE4ly,0.6485
SIAASEly,0.6485
SIAT4Bg,0.345
SIAT9g,0.541
sink_citr_c,NaN
sink_pre_prot_r,NaN
SLCBK1,NaN
SLDt,NaN
SLDx,2.6915
SLDxm,2.644
SMPD3g,1.0635
SMPD3l,1.382
SMPD4,NaN
SMS,NaN
SO4CLtex2,NaN
SO4HCOtex,2.33
SO4OXAtex2,NaN
SO4t4_2,NaN
SO4tl,NaN
SOAT11,1.524
SOAT11r,1.524
SOAT12,1.524
SOAT12r,1.524
SPC_HSt,NaN
