Var1,ASP14_i10_plus_midhigh
GBA,1.4016875
GBAl,1.4016875
GBGT1,NaN
GBSIDEte,NaN
GBSIDEtl,NaN
GCALDD,1.84340625
GCALDDm,1.64665625
GCC2am,0.0667604166666667
GCC2bim,0.0667604166666667
GCC2cm,0.0667604166666667
GCCam,0.0667604166666667
GCCbim,0.0667604166666667
GCCcm,0.0667604166666667
GCHOLAt,0.0319375
GCHOLAt2,0.0780520833333333
GCHOLAt3,0.06690625
GCHOLAte,NaN
GCHOLAtx,NaN
GCNTg,0.0538541666666667
GD1B2te,NaN
GD1B2tg,NaN
GD1Cte,NaN
GD1Ctg,NaN
GDPFUCtg,0.861739583333333
GDPtg,NaN
GF6PTA,1.93710416666667
GFUCS,1.47554166666667
GGH_10FTHF5GLUe,2.132875
GGH_10FTHF5GLUl,2.132875
GGH_10FTHF6GLUe,2.132875
GGH_10FTHF6GLUl,2.132875
GGH_10FTHF7GLUe,2.132875
GGH_10FTHF7GLUl,2.132875
GGH_5DHFe,2.132875
GGH_5DHFl,2.132875
GGH_5THFe,2.132875
GGH_5THFl,2.132875
GGH_6DHFe,2.132875
GGH_6DHFl,2.132875
GGH_6THFe,2.132875
GGH_6THFl,2.132875
GGH_7DHFe,2.132875
GGH_7DHFl,2.132875
GGH_7THFe,2.132875
GGH_7THFl,2.132875
GGLUCT,1.95638541666667
GGNG,1.00944791666667
GGT_L,NaN
GGT_U,NaN
GGT5r,0.0426875
GGT6,NaN
GHMT2r,0.870552083333333
GHMT2rm,2.16361458333333
GHMT3,0.870552083333333
GHMT3m,2.16361458333333
GK1,1.42526041666667
GK1m,1.42526041666667
GLACO,1.74942708333333
GLACOm,1.0685
GLACter,NaN
GLAl,1.7031875
GLB1,1.95098958333333
GLBRAN,1.29528125
GLCAASE1ly,1.06184375
GLCAASE4ly,1.06184375
GLCAASE5ly,1.06184375
GLCAASE6ly,1.06184375
GLCAASE7ly,1.06184375
GLCAASE8ly,1.06184375
GLCAASE9ly,1.06184375
GLCAE1g,NaN
GLCAE2g,1.22085416666667
GLCAT2g,0.4941875
GLCAT3g,0.4941875
GLCAT4g,0.4941875
GLCAT5g,0.4941875
GLCAT6g,1.080625
GLCAT7g,1.080625
GLCAT8g,1.080625
GLCAT9g,1.080625
GLCATg,0.918625
GLCMter,NaN
GLCNACASE1ly,0.1384375
GLCNACASE2ly,0.1384375
GLCNACASE3ly,0.1384375
GLCNACASE4ly,0.1384375
GLCNACASE5ly,0.1384375
GLCNACDASg,0.884145833333333
GLCNACPT_L,NaN
GLCNACPT_U,NaN
GLCNACT_L,NaN
GLCNACT_U,NaN
GLCNACT1g,1.72278125
GLCNACT2g,1.080625
GLCNACT3g,1.080625
GLCNACT4g,1.080625
GLCNACT5g,1.080625
GLCt1r,1.35869791666667
GLCt2_2,NaN
GLCt4,2.087
GLCter,NaN
GLCtg,0.92690625
GLCtly,NaN
GLCURter,NaN
GLCURtly,1.15259375
GLDBRAN,1.04998958333333
GLGNS1,1.00944791666667
GLNALANaEx,1.9723125
GLNASNNaEx,1.9723125
GLNCYSNaEx,1.9723125
GLNLASEer,NaN
GLNS,2.03860416666667
GLNSERNaEx,1.9723125
GLNt4,3.11886458333333
GLNTHRNaEx,1.9723125
GLNtm,NaN
GLNtN1,0.0576458333333333
GLPASE1,1.22026041666667
GLPASE2,1.22026041666667
GLRASE,NaN
GLU5Km,1.64665625
GLUCYS,0.722666666666667
GLUDC,0.337375
GLUDxm,1.95448958333333
GLUDym,1.95448958333333
GluForTx,NaN
GLUNm,2.03647916666667
GLUPRT,1.38714583333333
GLUt2m,1.13011458333333
GLUt6,0.642125
GLUt7l,NaN
GLUTCOADHm,0.74765625
GLUtr,NaN
GLUVESSEC,0.0155833333333333
GLXO1,3.19583333333333
GLXO2p,NaN
GLXtm,NaN
GLXtp,NaN
GLYAMDTRc,0.0297916666666667
GLYATm,0.827739583333333
GLYBt4_2_r,NaN
GLYBtm,NaN
GLYC3Ptm,NaN
GLYCK2,NaN
GLYCLTDy,1.69263541666667
GLYCLTDym,NaN
GLYCLTtp,NaN
GLYC_St,NaN
GLYCt,NaN
GLYCtm,NaN
GLYCTO1p,NaN
GLYK,0.602354166666667
GLYKm,0.602354166666667
GLYOp,NaN
GLYOX,0.604177083333333
GLYOXm,0.604177083333333
GLYt2r,0.312322916666667
GLYt2rL,0.312322916666667
GLYt4,3.11886458333333
GLYt7_211_r,0.323916666666667
GLYtm,NaN
GLYtp,NaN
GLYVESSEC,NaN
GMAND,0.182385416666667
GMPR,1.922125
GMPS2,1.98397916666667
GMPtg,NaN
GMPtn,NaN
GND,2.4038125
GNDer,2.4038125
GNMT,NaN
GP1CALPHAte,NaN
GP1CALPHAtg,NaN
GP1Cte,NaN
GP1Ctg,NaN
GPAM_hs,1.22686458333333
GPAMm_hs,1.22686458333333
GPDDA1,NaN
GPIAT,0.558541666666667
GPIDA2er,1.65596875
GPIDAer,1.65596875
GPIMTer_L,0.6433125
GPIMTer_U,0.6433125
GQ1BALPHAte,NaN
GQ1BALPHAtg,NaN
GQ1Bte,NaN
GQ1Btg,NaN
GRTT,1.302375
GRTTx,0.9185
GSNKm,NaN
GSNt,0.554145833333333
GSNt4,0.00340625
GSNtl,0.296854166666667
GSNtm,0.554145833333333
GT1Ate,NaN
GT1Atg,NaN
GTHDH,NaN
GTHO,1.14675
GTHOm,1.14675
GTHP,3.05842708333333
GTHPe,1.10873958333333
GTHPm,2.6776875
GTHRDt,NaN
GTHRDtr,NaN
GTHS,1.55032291666667
GTMLTe,0.0425625
GTPCI,0.149447916666667
GTPCIn,0.149447916666667
GTPtn,NaN
GUACYC,0.426239583333333
GUAD,NaN
GUAPRT,1.83489583333333
GUAt,0.282385416666667
GULLACter,NaN
GULN3D,NaN
GULNDer,NaN
GULNter,NaN
GUR1PP,NaN
H2CO3D,0.744604166666667
H2CO3Dm,0.618447916666667
H2ETer,0.81365625
H2MTer_L,0.6920625
H2MTer_U,0.6920625
H2O2syn,0.0560625
H2O2t,NaN
H2O2tly,NaN
H2O2tm,NaN
H2O2tn,NaN
H2O2tp,NaN
H2Ot,0.312875
H2Oter,NaN
H2Otg,NaN
H2Otly,NaN
H2Otm,0.00594791666666667
H2Otn,NaN
H2Otp,NaN
H3ETer,0.81365625
H3MTer_L,0.402208333333333
H3MTer_U,0.402208333333333
H4ET3er,1.33859375
H4ETer,0.81365625
H5MTer_L,0.6920625
H5MTer_U,0.6920625
H6_ET2er,0.928385416666667
H6ET3er,1.33859375
H6_ETer,0.81365625
H6MTer_L,0.0857916666666667
H6MTer_U,0.0857916666666667
H7ET2er,0.928385416666667
H7_ETer,0.81365625
H7MTer_L,0.0857916666666667
H7MTer_U,0.0857916666666667
H7_TAer,1.10252083333333
H8MTer_L,0.0857916666666667
H8MTer_U,0.0857916666666667
H8TAer,1.10252083333333
HACD1m,2.39184375
HACD1x,1.59055208333333
HACD9m,1.83864583333333
HAS1,0.0247604166666667
HAS2,0.0247604166666667
HAtly,NaN
HBZOPT10m,0.234791666666667
HCO3_CLt,0.325302083333333
HCOUMARINte,NaN
HDCAter,NaN
HDCAtr,0.696395833333333
HDCEAtr,0.0111666666666667
HDD2COAtx,NaN
HESTRATRIOLte,NaN
HESTRATRIOLtr,NaN
HEX1,1.48685416666667
HEX10,1.48685416666667
HEX4,1.48685416666667
HEX7,1.48685416666667
HEXCCOAtx,NaN
HEXCCPT1,0.794760416666667
HEXCCPT2,0.162677083333333
HEXCCRNt,NaN
HEXCt,NaN
HGNTOR,0.10728125
HIBDm,1.29522916666667
HISD,NaN
HISDC,NaN
HISt4,3.11886458333333
HISTASE,NaN
HISTAtu,0.330114583333333
HISTAVESSEC,0.867875
HIStiDF,0.231677083333333
HIStN1,0.02771875
HKt,NaN
HKYNH,0.104583333333333
HMBS,1.07009375
HMGCOARr,1.42211458333333
HMGCOASi,1.34416666666667
HMGCOASim,NaN
HMGCOAtm,NaN
HMGCOAtx,NaN
HMGLm,0.886552083333333
HMGLx,0.886552083333333
HOMt4,1.373625
HOXG,1.61925
HPACtr,NaN
HPCLx,NaN
HPDCACRNCPT1,0.794760416666667
HPDCACRNCPT2,0.162677083333333
HPDCACRNt,NaN
HPDCAt,NaN
HPYRDC,NaN
HPYRDCm,NaN
HPYRR2x,3.19583333333333
HPYRRy,1.69263541666667
HPYRtp,NaN
HRETNtn,NaN
HS1ly,0.373
HS2ly,0.373
HS3ly,0.373
HS4ly,0.373
HSAT1ly,NaN
HSAT2ly,NaN
HSAT3ly,NaN
HSAT4ly,NaN
HSD11B1r,0.0999583333333333
HSD11B2r,NaN
HSD17B1,0.130458333333333
HSD17B2r,1.047625
HSD17B42x,1.59055208333333
HSD17B4x,1.59055208333333
HSD17B7r,0.614302083333333
HSD17B8r,1.047625
HSD17B9r,0.614302083333333
HSD3A1r,NaN
HSD3A2r,NaN
HSD3B11,NaN
HSD3B11r,NaN
HSD3B12r,NaN
HSD3B13,NaN
HSD3B13r,NaN
HSD3B2r,NaN
HSD3B3r,NaN
HSD3B7P,0.209166666666667
HSPASEly,NaN
HSPGt,NaN
HSPGtly,NaN
HTAXOLte,NaN
Htg,NaN
Htm,1.03673958333333
Htr,NaN
Htx,NaN
HXANtl,0.296854166666667
HXANtx,NaN
HXPRT,1.83489583333333
HYPOE,NaN
HYPTROX,NaN
HYXNt,0.282385416666667
ICDHxm,1.28360416666667
ICDHy,1.991625
ICDHyp,1.991625
ICDHyrm,1.01088541666667
IDHPOXOX2b,0.00401041666666667
IDHPOXOX3,0.00401041666666667
IDHPOXOX4,0.00401041666666667
IDHPOXOXb,0.00401041666666667
IDOAASE1ly,0.0532604166666667
IDOAASE2ly,0.0532604166666667
IDOAASE3ly,0.0532604166666667
IDOAASE4ly,0.0532604166666667
IDOURtly,1.15259375
IDPtn,NaN
ILEt4,0.0164791666666667
ILEt5m,NaN
ILETA,2.99427083333333
ILETAm,1.2545625
ILEtec,0.256635416666667
IMACTD,1.84340625
IMACTD_m,1.0685
IMPC,2.21003125
IMPD,2.28466666666667
INOSTO,NaN
INSKm,NaN
INSt,0.554145833333333
INSt4,0.00340625
INStl,0.296854166666667
INStm,0.554145833333333
INSTt2r,0.594
INSTt4,2.087
IPDDIx,1.80227083333333
IPDPtr,NaN
IPDPtx,NaN
It,NaN
ITCOAL1m,0.66528125
ITCOALm,1.55429166666667
ITPtn,NaN
IZPN,0.0360416666666667
KAS8,0.289166666666667
KCC2t,0.361416666666667
KCCt,0.361416666666667
KDNH,NaN
KHK,0.232
KHK2,0.232
KHK3,0.232
KSII_CORE2t,NaN
KSII_CORE2tly,NaN
KSII_CORE4t,NaN
KSII_CORE4tly,NaN
KSIt,NaN
KSItly,NaN
Kt3g,0.296072916666667
KYN,0.104583333333333
KYN3OX,0.0795625
KYNAKGAT,0.52896875
KYNATESYN,NaN
LACZe,2.00463541666667
LACZly,1.95098958333333
LALDO,2.43546875
LALDO2x,0.650697916666667
LAPCOAl,0.782166666666667
LCADi,1.84340625
LCADi_D,1.84340625
LCADi_Dm,1.64665625
LCADim,1.64665625
LCAT1e,0.280333333333333
LCTStg,NaN
LCTStl,NaN
LCYSTAT,1.58329166666667
LCYSTATm,1.81172916666667
LCYSTCBOXL,0.346208333333333
LDH_D,NaN
LDH_L,3.19583333333333
LDH_Lm,3.19583333333333
LEUKTRA4t,NaN
LEUKTRA4tr,NaN
LEUKTRB4t,NaN
LEUKTRB4tr,NaN
LEUKTRC4t,NaN
LEUKTRD4t,NaN
LEUKTRD4tr,NaN
LEUKTRE4t,NaN
LEUKTRF4t,NaN
LEUt4,1.97819791666667
LEUt5m,NaN
LEUTA,2.99427083333333
LEUTAm,1.2545625
LEUtec,0.256635416666667
LFORKYNHYD,0.104583333333333
LGNCCOAtx,NaN
LGNCCPT1,0.794760416666667
LGNCCPT2,0.162677083333333
LGNCCRNt,NaN
LGNCt,0.0111666666666667
LGTHL,2.52065625
LIMNENte,NaN
LINKDEG1ly,NaN
LINKDEG2ly,NaN
LINKDEG3ly,NaN
LINKDEG4ly,NaN
LIPOti,1.60844791666667
L_LACDcm,0.771822916666667
L_LACt2r,2.42169791666667
L_LACt4r,NaN
L_LACtcm,NaN
L_LACtm,2.42169791666667
LNELDCCPT1,0.794760416666667
LNELDCCPT2,0.162677083333333
LNELDCCRNt,NaN
LNELDCt,NaN
LNLCCPT1,0.794760416666667
LNLCCPT2,0.162677083333333
LNLCCRNt,NaN
LNLCt,0.696395833333333
LNLNCACPT1,0.794760416666667
LNLNCACPT2,0.162677083333333
LNLNCACRNt,NaN
LNLNCAt,0.696395833333333
LNLNCGCPT1,0.794760416666667
LNLNCGCPT2,0.162677083333333
LNLNCGCRNt,NaN
LNLNCGt,0.696395833333333
LNS14DM,NaN
LNSTLSr,0.896802083333333
LPASE,0.5108125
LPCHOLt,NaN
LPCOXp,0.0691666666666667
LPS,1.23076041666667
LPS2,1.23076041666667
LPS2e,NaN
LPS3,1.05267708333333
LPS3e,NaN
LPS4e,NaN
LPSe,1.23076041666667
LRAT,NaN
LRAT1,NaN
LRAT2,NaN
LS3,NaN
LSTO1r,NaN
LSTO2r,NaN
LTA4H,1.80067708333333
LTC4CP,NaN
LTC4Sr,2.27388541666667
LTD4DP,NaN
LTDCL,NaN
LYSMTF1n,1.6926875
LYSMTF2n,1.6926875
LYSMTF3n,1.6926875
LYSOXp,NaN
LYSt4,0.330114583333333
LYStiDF,1.373625
LYStip,NaN
LYStm,0.33090625
LYStn,NaN
M1316Mg,NaN
M13N2Tg,NaN
M13N4Tg,NaN
M14NTg,NaN
M16N4Tg,NaN
M16N6Tg,1.13048958333333
M16NTg,NaN
M4ATAer,1.10252083333333
M4BET2er,0.928385416666667
M4BTAer,1.10252083333333
M4CET3er,1.33859375
M4MPDOL_Lter,NaN
M4MPDOL_Uter,NaN
M7MASNBterg,NaN
M8MASNterg,NaN
MACACI,0.35378125
MACOXO,0.0660208333333333
MAGt,NaN
MALSO3tm,0.203229166666667
MALSO4tm,0.203229166666667
MALT,0.44228125
MALTe,NaN
MALTly,0.252291666666667
MALtm,0.203229166666667
MALTSULtm,0.203229166666667
MALTt1r,1.35869791666667
MAN1_6B1er,NaN
MAN1_7Ber,NaN
MAN1PT2,1.06595833333333
MAN2_6B1er,NaN
MAN2_7Cer,NaN
MAN6PI,0.7600625
MANt1r,1.35869791666667
MANt4,NaN
MANter,NaN
MANtg,NaN
MANtly,NaN
MAOLNOR,0.14959375
MAOX,NaN
MCCCrm,0.68709375
MCD,0.125572916666667
MCDm,0.125572916666667
MCDp,0.125572916666667
MCITS,NaN
MCLACCYSR,NaN
MCLOR,3.19583333333333
MCOATA,0.289166666666667
MCOATAm,NaN
MCPST,0.558229166666667
MDH,2.65336458333333
MDHm,2.65336458333333
MDRPD,NaN
ME1m,0.880041666666667
ME2,1.48316666666667
ME2m,0.880041666666667
MECOALm,1.55429166666667
MECOAS1m,0.66528125
MELATN23DOX,NaN
MELATNOX,1.48705208333333
MEOHt2,NaN
MEOHtly,NaN
MEOHtr,NaN
MEPIVESSte,NaN
MERCPLACCYSt,NaN
MESCOALm,NaN
METAT,2.24388541666667
METLEUex,0.898677083333333
METS,1.76410416666667
METt4,3.11886458333333
METtec,0.256635416666667
MEVK1x,0.274020833333333
MG1er,NaN
MG2er,NaN
MG3er,NaN
MGACONm,NaN
MGCHrm,0.347416666666667
MGSA,NaN
MGSA2,NaN
MHISOR,NaN
MI13456PK,NaN
MI13456Ptn,NaN
MI1345PKn,NaN
MI1345PP,0.6805
MI1346PKn,NaN
MI1346Ptn,NaN
MI134P4P,NaN
MI134PK,NaN
MI134PP,0.428958333333333
MI13PP,NaN
MI1456PKn,NaN
MI145P6Kn,NaN
MI145PK,0.301125
MI145PKn,NaN
MI145PP,0.6805
MI14P4P,NaN
MI14PP,0.428958333333333
MI14Ptn,NaN
MI1P_Dtn,NaN
MI1PP,1.5045
MI1PS,0.90790625
MI3456PK,NaN
MI34PP,1.24303125
MI3PP,0.552
MI4PP,0.552
MICITDr,NaN
MINOHPtn,NaN
MLTG1,0.44228125
MLTG1e,NaN
MLTG1ly,0.252291666666667
MM5ag,NaN
MM5bg,NaN
MM5cg,NaN
MM6ag,NaN
MM6B1ag,NaN
MM6B1bg,NaN
MM6B2g,NaN
MM6bg,NaN
MM7Ag,NaN
MM7B1g,NaN
MM7B2g,NaN
MM7Cag,NaN
MM7Cbg,NaN
MM8Ag,NaN
MM8Ber,NaN
MM8Cg,NaN
MMCD,0.125572916666667
MMCDm,0.125572916666667
MMCDp,0.125572916666667
MMEm,0.909364583333333
MMMm,1.55276041666667
MMSAD1m,0.6338125
MMSAD3m,0.6338125
MMTSADm,NaN
MOGAT,0.007375
MTAP,1.06992708333333
MTHFC,2.02567708333333
MTHFCm,2.41429166666667
MTHFD,2.02567708333333
MTHFD2,2.41429166666667
MTHFD2m,2.41429166666667
MTHFDm,2.41429166666667
MTHGXLt,NaN
MTRI,NaN
N2M2NMASNt,NaN
N2M2NMASNtly,NaN
N3Tg,0.764166666666667
N4Tg,NaN
NABTNO,1.84340625
NABTNOm,1.0685
NACASPAH,NaN
NACASPtm,NaN
NACHEX10ly,1.16964583333333
NACHEX11ly,1.16964583333333
NACHEX12ly,1.16964583333333
NACHEX13ly,1.16964583333333
NACHEX14ly,1.16964583333333
NACHEX15ly,1.16964583333333
NACHEX16ly,1.16964583333333
NACHEX17ly,1.16964583333333
NACHEX18ly,1.16964583333333
NACHEX19ly,1.16964583333333
NACHEX1ly,1.16964583333333
NACHEX20ly,1.16964583333333
NACHEX21ly,1.16964583333333
NACHEX22ly,1.16964583333333
NACHEX23ly,1.16964583333333
NACHEX24ly,1.16964583333333
NACHEX25ly,1.16964583333333
NACHEX26ly,1.16964583333333
NACHEX27ly,1.16964583333333
NACHEX2ly,1.16964583333333
NACHEX3ly,1.16964583333333
NACHEX4ly,1.16964583333333
NACHEX5ly,1.16964583333333
NACHEX6ly,1.16964583333333
NACHEX7ly,1.16964583333333
NACHEX8ly,1.16964583333333
NACHEX9ly,1.16964583333333
NACHEXA10ly,1.10292708333333
NACHEXA11ly,1.10292708333333
NACHEXA12ly,1.10292708333333
NACHEXA13ly,1.10292708333333
NACHEXA14ly,1.10292708333333
NACHEXA15ly,1.10292708333333
NACHEXA16ly,1.10292708333333
NACHEXA17ly,1.10292708333333
NACHEXA18ly,1.10292708333333
NACHEXA19ly,1.10292708333333
NACHEXA1ly,1.10292708333333
NACHEXA20ly,1.10292708333333
NACHEXA21ly,1.10292708333333
NACHEXA22ly,1.10292708333333
NACHEXA2ly,1.10292708333333
NACHEXA3ly,1.10292708333333
NACHEXA4ly,1.10292708333333
NACHEXA5ly,1.10292708333333
NACHEXA6ly,1.10292708333333
NACHEXA7ly,1.10292708333333
NACHEXA8ly,1.10292708333333
NACHEXA9ly,1.10292708333333
NACUP,NaN
NADH2_u10m,0.00834375
NADHtpu,NaN
NADHtru,NaN
NADK,0.309145833333333
NADN,NaN
NADNe,NaN
NADPHtru,NaN
NADPHtxu,NaN
NADPN,NaN
NADPNe,NaN
NADPtru,NaN
NADPtxu,NaN
NADS2,0.71853125
NADtn,NaN
NADtpu,NaN
NADtru,NaN
NAGA2ly,0.7345
NAGAlby,NaN
NAGAly,0.7345
NAGLCAly,NaN
NAHCO3_HCLt,0.206427083333333
NAIt,0.00272916666666667
NaKt,2.23930208333333
NAt,2.087
NAt3_1,0.720322916666667
NAt3_1g,0.296072916666667
NAt5,0.508114583333333
NAtx,NaN
NBAHH_ir,1.07411458333333
NCAMUP,NaN
NCCt,NaN
NCKt,0.440864583333333
NCNt,0.436322916666667
NDP10ex,0.873604166666667
NDP3ex,0.873604166666667
NDP6,1.27154166666667
NDP7er,1.53957291666667
NDP7ex,0.873604166666667
NDP7g,1.53957291666667
NDP8,1.64323958333333
NDP8ex,0.873604166666667
NDPK1,1.84916666666667
NDPK10,1.84916666666667
NDPK10m,1.78820833333333
NDPK10n,1.84916666666667
NDPK1m,1.78820833333333
NDPK1n,1.84916666666667
NDPK2,1.84916666666667
NDPK2m,1.78820833333333
NDPK2n,1.84916666666667
NDPK3,1.84916666666667
NDPK3m,1.78820833333333
NDPK3n,1.84916666666667
NDPK4,1.84916666666667
NDPK4m,1.78820833333333
NDPK4n,1.84916666666667
NDPK5,1.84916666666667
NDPK5m,1.78820833333333
NDPK5n,1.84916666666667
NDPK6,1.84916666666667
NDPK6m,1.78820833333333
NDPK6n,1.84916666666667
NDPK7,1.84916666666667
NDPK7m,1.78820833333333
NDPK7n,1.84916666666667
NDPK8,1.84916666666667
NDPK8m,1.78820833333333
NDPK8n,1.84916666666667
NDPK9,1.84916666666667
NDPK9m,1.78820833333333
NDPK9n,1.84916666666667
NH4t3r,NaN
NH4tn,NaN
NH4tp,NaN
NICRNS,NaN
NICRNTtn,NaN
NIFEDIPINEte,NaN
NKCC2t,1.48778125
NKCCt,1.48778125
NMNATm,0.0218333333333333
NMNATn,0.556947916666667
NMNATr,0.0643020833333333
NMNS,2.03466666666667
NMNtn,NaN
NMPTRCOX,NaN
NNATm,0.0218333333333333
NNATn,0.556947916666667
NNATr,0.556947916666667
NNMT,1.89294791666667
NORANMT,NaN
NOS1,0.02546875
NOS2,0.02546875
NOt,NaN
NP1,0.849177083333333
NPTHLte,NaN
NRPPHRSFt,NaN
NRPPHRSULT,NaN
NRPPHRt4_2_r,NaN
NRPPHRtu,0.03509375
NRPPHRVESSEC,0.867875
NRVNCCOAtx,NaN
NRVNCCPT1,0.794760416666667
NRVNCCPT2,0.162677083333333
NRVNCCRNt,NaN
NRVNCt,NaN
NS26T2g,NaN
NS26Tg,NaN
NT5C,2.55275
NTD1,0.223583333333333
NTD10,2.55275
NTD11,2.55275
NTD12,0.223583333333333
NTD1m,0.0829583333333333
NTD2,NaN
NTD2e,2.55275
NTD2l,0.782166666666667
NTD2m,0.0829583333333333
NTD3,2.55275
NTD3l,0.782166666666667
NTD4,2.55275
NTD4e,2.55275
NTD4l,0.782166666666667
NTD5,2.55275
NTD5l,0.782166666666667
NTD5m,0.0829583333333333
NTD6,2.55275
NTD6l,0.782166666666667
NTD7,1.311875
NTD7e,2.55275
NTD7l,0.782166666666667
NTD8,2.55275
NTD8l,0.782166666666667
NTD9,2.55275
NTD9e,2.55275
NTD9l,0.782166666666667
NTMELYStner,NaN
NTP3e,0.873604166666667
NTPP10,1.4006875
NTPP11,1.4006875
NTPP9,1.4006875
O16G1e,NaN
O16G2e,NaN
O2St,NaN
O2Stm,NaN
O2Stn,NaN
O2Stx,NaN
O2t,NaN
O2ter,NaN
O2tm,NaN
O2tn,NaN
O2tp,NaN
OAGD3te,NaN
OAGD3tg,NaN
OAGT3te,NaN
OAGT3tg,NaN
OBDHc,NaN
OCBTm,0.00820833333333333
OCCOAtm,NaN
OCCOAtx,NaN
OCDCAtr,0.696395833333333
OCDCEAtr,0.696395833333333
OCOAT1m,1.76503125
OCTAt,NaN
ODECOAtx,NaN
OIVD1m,1.05992708333333
OIVD2m,1.05992708333333
OIVD3m,1.05992708333333
OMEPRAZOLEte,NaN
OMPDC,1.70164583333333
ONPTHLte,NaN
OPAHir,NaN
ORETNF,NaN
ORETNF2,NaN
ORETNtn,NaN
ORETNtn2,NaN
ORNDC,1.46039583333333
ORNt3m,0.33090625
ORNt4m,0.33090625
ORNTArm,2.18697916666667
ORNtiDF,1.373625
ORPT,1.70164583333333
OXAHCOtex,1.81959375
OXAtp,NaN
P45011A1m,NaN
P45011B11m,NaN
P45011B12m,NaN
P45011B21m,NaN
P45017A1r,NaN
P45017A2r,NaN
P45017A3r,NaN
P45017A4r,NaN
P45019A1r,0.0382083333333333
P45019A2r,0.0382083333333333
P4501B1r,1.48705208333333
P45021A1r,NaN
P45021A2r,NaN
P45027A11m,0.0165625
P45027A12m,0.0165625
P45027A13m,0.0165625
P45027A14m,0.0165625
P45027A15m,0.0165625
P45027A16m,0.0165625
P45027A1m,0.0165625
P4502A6,NaN
P4502C18,NaN
P4502C19,NaN
P4502C8,NaN
P4502C9,NaN
P4502C92,NaN
P4502C93,NaN
P4502C94,NaN
P4502D6,NaN
P4502E1,0.0769791666666667
P4502F1,NaN
P45039A1r,0.00636458333333333
P4503A4,NaN
P4503A43r,0.00960416666666667
P4503A5,0.428791666666667
P4503A7r,0.00615625
P45046A1r,0.00755208333333333
P4504B1r,NaN
P4504F121r,NaN
P4504F122r,NaN
P4504F123r,NaN
P4504F81r,NaN
P4507A1r,NaN
P4507B11r,0.056375
P4507B12r,0.056375
P4508B11r,NaN
P4508B13r,NaN
P450LTB4r,NaN
P450SCC1m,NaN
P5CDm,0.0160416666666667
P5CRm,0.989822916666667
P5CRxm,0.989822916666667
PA_HSter,NaN
PA_HStg,NaN
PA_HStn,NaN
PACCOAL,NaN
PAFH,1.48525
PAFHe,NaN
PAFS,NaN
PAFt,NaN
PAIL_HStn,NaN
PAIL45P_HStn,NaN
PAIL4P_HStn,NaN
PAN4PP,NaN
PAPStg,1.08038541666667
PAPtg,NaN
PCFLOPm,0.01159375
PCHOL_HSter,NaN
PCHOL_HStg,NaN
PCHOLP_hs,0.801864583333333
PCHOLPg_hs,0.801864583333333
PCHOLPm_hs,0.801864583333333
PCHOLPr_hs,0.801864583333333
PCLAD,NaN
PCLYSOX,NaN
PCm,0.179927083333333
PCREATtmdiffir,NaN
PCRNtc,NaN
PCRNtm,NaN
PCt,0.91034375
PDE1,1.56676041666667
PDE1g,0.11696875
PDE4,1.14990625
PDE4g,0.11696875
PDE4n,NaN
PDHm,1.41433333333333
PDX5PO,0.926739583333333
PDXPP,NaN
PE_HSter,NaN
PE_HStg,NaN
PE_HStm,NaN
PEAMNO,0.14959375
PECGONCOATr,NaN
PEFLIP,0.01159375
PEFLIPm,0.01159375
PEPCK,NaN
PEPCKm,0.7549375
PEPLYStn,NaN
PERILLYLte,NaN
PEROXx,0.134145833333333
PEt,NaN
PETHCT,0.237541666666667
PETOHMm_hs,0.793010416666667
PETOHMr_hs,0.793010416666667
PFK,1.74136458333333
PFK26,1.12614583333333
PGCD,2.33888541666667
PGDI,0.0100729166666667
PGDIr,0.0100729166666667
PGESr,0.456854166666667
PGI,2.55304166666667
PGISr,NaN
PGK,2.64142708333333
PGL,0.70575
PGLer,0.5785625
PGLYCP,NaN
PGLYCt,NaN
PGM,2.12958333333333
PGMT,1.31871875
PGPP_hs,0.116864583333333
PGPPT,0.54840625
PGS,0.5409375
PGSr,0.5409375
PHACCOAGLNAC,NaN
PHCDm,0.0160416666666667
PHCHGSm,NaN
PHEACGLNt,NaN
PHEMEt,0.106145833333333
PHEMEtm,NaN
PHEt4,3.11886458333333
PHETA1,1.58329166666667
PHETA1m,1.81172916666667
PHEtec,0.256635416666667
PHETHPTOX2,NaN
PHYCBOXL,NaN
PHYHx,1.33173958333333
PHYQt,NaN
PHYTt,NaN
PI345P3P,2.6689375
PI345P3Pn,2.6689375
PI345P5P,1.64161458333333
PI345P5Pn,NaN
PI34P3Pn,NaN
PI34P4Pn,NaN
PI34P5K,0.615260416666667
PI34P5Kn,NaN
PI3P3Pn,NaN
PI3P4K,1.13885416666667
PI3P4Kn,NaN
PI3P5K,0.615260416666667
PI45P3K,1.15871875
PI45P3Kn,NaN
PI45P4P,NaN
PI45P5P,1.64161458333333
PI45P5Pn,NaN
PI45PLC,1.26717708333333
PI45PLCn,1.26717708333333
PI4P3K,1.16769791666667
PI4P3Ker,0.678416666666667
PI4P3Kn,NaN
PI4P5K,2.45752083333333
PI4P5Kn,NaN
PI4PLC,1.26717708333333
PI4PLCn,1.26717708333333
PI4PP,NaN
PI5P3K,1.16769791666667
PI5P3Ker,0.678416666666667
PI5P4K,1.13885416666667
PI5P4Kn,NaN
PIACGT,1.25070833333333
