Var1,ASP14_i10_plus_midhigh
GASNASE3ly,1.12119791666667
GASNASEly,1.12119791666667
GBA,1.40183333333333
GBAl,1.40183333333333
GBGT1,NaN
GBSIDEte,NaN
GBSIDEtl,NaN
GCALDD,1.86857291666667
GCALDDm,1.6250625
GCC2am,0.0667604166666667
GCC2bim,0.0667604166666667
GCC2cm,0.0667604166666667
GCCam,0.0667604166666667
GCCbim,0.0667604166666667
GCCcm,0.0667604166666667
GCHOLAt,0.0259895833333333
GCHOLAt2,0.0853645833333333
GCHOLAt3,0.06690625
GCHOLAte,NaN
GCHOLAtx,NaN
GCNTg,0.0561145833333333
GD1B2te,NaN
GD1B2tg,NaN
GD1Cte,NaN
GD1Ctg,NaN
GDPFUCtg,0.886364583333333
GDPtg,NaN
GF6PTA,1.93323958333333
GFUCS,1.47976041666667
GGH_10FTHF5GLUe,2.14047916666667
GGH_10FTHF5GLUl,2.14047916666667
GGH_10FTHF6GLUe,2.14047916666667
GGH_10FTHF6GLUl,2.14047916666667
GGH_10FTHF7GLUe,2.14047916666667
GGH_10FTHF7GLUl,2.14047916666667
GGH_5DHFe,2.14047916666667
GGH_5DHFl,2.14047916666667
GGH_5THFe,2.14047916666667
GGH_5THFl,2.14047916666667
GGH_6DHFe,2.14047916666667
GGH_6DHFl,2.14047916666667
GGH_6THFe,2.14047916666667
GGH_6THFl,2.14047916666667
GGH_7DHFe,2.14047916666667
GGH_7DHFl,2.14047916666667
GGH_7THFe,2.14047916666667
GGH_7THFl,2.14047916666667
GGLUCT,1.96767708333333
GGNG,1.0025
GGT_L,NaN
GGT_U,NaN
GGT5r,0.0549166666666667
GGT6,NaN
GHMT2r,0.865604166666667
GHMT2rm,2.16729166666667
GHMT3,0.865604166666667
GHMT3m,2.16729166666667
GK1,1.41954166666667
GK1m,1.41954166666667
GLACO,1.76076041666667
GLACOm,1.08691666666667
GLACter,NaN
GLAl,1.70585416666667
GLB1,1.93065625
GLBRAN,1.31828125
GLCAASE1ly,1.11013541666667
GLCAASE4ly,1.11013541666667
GLCAASE5ly,1.11013541666667
GLCAASE6ly,1.11013541666667
GLCAASE7ly,1.11013541666667
GLCAASE8ly,1.11013541666667
GLCAASE9ly,1.11013541666667
GLCAE1g,NaN
GLCAE2g,1.21716666666667
GLCAT2g,0.498614583333333
GLCAT3g,0.498614583333333
GLCAT4g,0.498614583333333
GLCAT5g,0.498614583333333
GLCAT6g,1.08558333333333
GLCAT7g,1.08558333333333
GLCAT8g,1.08558333333333
GLCAT9g,1.08558333333333
GLCATg,0.913354166666667
GLCMter,NaN
GLCNACASE1ly,0.181489583333333
GLCNACASE2ly,0.181489583333333
GLCNACASE3ly,0.181489583333333
GLCNACASE4ly,0.181489583333333
GLCNACASE5ly,0.181489583333333
GLCNACDASg,0.873270833333333
GLCNACPT_L,NaN
GLCNACPT_U,NaN
GLCNACT_L,NaN
GLCNACT_U,NaN
GLCNACT1g,1.73384375
GLCNACT2g,1.08558333333333
GLCNACT3g,1.08558333333333
GLCNACT4g,1.08558333333333
GLCNACT5g,1.08558333333333
GLCt1r,1.35084375
GLCt2_2,NaN
GLCt4,2.13197916666667
GLCter,NaN
GLCtg,0.94325
GLCtly,NaN
GLCURter,NaN
GLCURtly,1.12457291666667
GLDBRAN,1.03123958333333
GLGNS1,1.0025
GLNALANaEx,1.95746875
GLNASNNaEx,1.95746875
GLNCYSNaEx,1.95746875
GLNLASEer,NaN
GLNS,2.06609375
GLNSERNaEx,1.95746875
GLNt4,3.12288541666667
GLNTHRNaEx,1.95746875
GLNtm,NaN
GLNtN1,0.0576458333333333
GLPASE1,1.29769791666667
GLPASE2,1.29769791666667
GLRASE,NaN
GLU5Km,1.6250625
GLUCYS,0.718239583333333
GLUDC,0.333989583333333
GLUDxm,1.96863541666667
GLUDym,1.96863541666667
GluForTx,NaN
GLUNm,2.04364583333333
GLUPRT,1.45665625
GLUt2m,1.10882291666667
GLUt6,0.632354166666667
GLUt7l,NaN
GLUTCOADHm,0.745625
GLUtr,NaN
GLUVESSEC,0.00226041666666667
GLXO1,3.21302083333333
GLXO2p,NaN
GLXtm,NaN
GLXtp,NaN
GLYAMDTRc,0.01715625
GLYATm,0.877958333333333
GLYBt4_2_r,NaN
GLYBtm,NaN
GLYC3Ptm,NaN
GLYCK2,NaN
GLYCLTDy,1.71397916666667
GLYCLTDym,NaN
GLYCLTtp,NaN
GLYC_St,NaN
GLYCt,NaN
GLYCtm,NaN
GLYCTO1p,NaN
GLYK,0.612458333333333
GLYKm,0.612458333333333
GLYOp,NaN
GLYOX,0.577322916666667
GLYOXm,0.577322916666667
GLYt2r,0.332
GLYt2rL,0.332
GLYt4,3.12288541666667
GLYt7_211_r,0.275989583333333
GLYtm,NaN
GLYtp,NaN
GLYVESSEC,NaN
GMAND,0.212833333333333
GMPR,1.94259375
GMPS2,2.04864583333333
GMPtg,NaN
GMPtn,NaN
GND,2.39538541666667
GNDer,2.39538541666667
GNMT,NaN
GP1CALPHAte,NaN
GP1CALPHAtg,NaN
GP1Cte,NaN
GP1Ctg,NaN
GPAM_hs,1.25094791666667
GPAMm_hs,1.25094791666667
GPDDA1,NaN
GPIAT,0.5564375
GPIDA2er,1.64680208333333
GPIDAer,1.64680208333333
GPIMTer_L,0.615520833333333
GPIMTer_U,0.615520833333333
GQ1BALPHAte,NaN
GQ1BALPHAtg,NaN
GQ1Bte,NaN
GQ1Btg,NaN
GRTT,1.26803125
GRTTx,0.921770833333333
GSNKm,NaN
GSNt,0.56121875
GSNt4,0.0158958333333333
GSNtl,0.29496875
GSNtm,0.56121875
GT1Ate,NaN
GT1Atg,NaN
GTHDH,NaN
GTHO,1.1436875
GTHOm,1.1436875
GTHP,3.06282291666667
GTHPe,1.13151041666667
GTHPm,2.6861875
GTHRDt,NaN
GTHRDtr,NaN
GTHS,1.52597916666667
GTMLTe,0.0425625
GTPCI,0.124291666666667
GTPCIn,0.124291666666667
GTPtn,NaN
GUACYC,0.443708333333333
GUAD,NaN
GUAPRT,1.82515625
GUAt,0.287822916666667
GULLACter,NaN
GULN3D,NaN
GULNDer,NaN
GULNter,NaN
GUR1PP,NaN
H2CO3D,0.662041666666667
H2CO3Dm,0.649760416666667
H2ETer,0.780635416666667
H2MTer_L,0.761885416666667
H2MTer_U,0.761885416666667
H2O2syn,0.05025
H2O2t,NaN
H2O2tly,NaN
H2O2tm,NaN
H2O2tn,NaN
H2O2tp,NaN
H2Ot,0.279322916666667
H2Oter,NaN
H2Otg,NaN
H2Otly,NaN
H2Otm,0.00594791666666667
H2Otn,NaN
H2Otp,NaN
H3ETer,0.780635416666667
H3MTer_L,0.393052083333333
H3MTer_U,0.393052083333333
H4ET3er,1.3485
H4ETer,0.780635416666667
H5MTer_L,0.761885416666667
H5MTer_U,0.761885416666667
H6_ET2er,0.936395833333333
H6ET3er,1.3485
H6_ETer,0.780635416666667
H6MTer_L,0.0857916666666667
H6MTer_U,0.0857916666666667
H7ET2er,0.936395833333333
H7_ETer,0.780635416666667
H7MTer_L,0.0857916666666667
H7MTer_U,0.0857916666666667
H7_TAer,1.13659375
H8MTer_L,0.0857916666666667
H8MTer_U,0.0857916666666667
H8TAer,1.13659375
HACD1m,2.36605208333333
HACD1x,1.60729166666667
HACD9m,1.81313541666667
HAS1,0.0247604166666667
HAS2,0.0247604166666667
HAtly,NaN
HBZOPT10m,0.273479166666667
HCO3_CLt,0.327979166666667
HCOUMARINte,NaN
HDCAter,NaN
HDCAtr,0.650572916666667
HDCEAtr,0.0111666666666667
HDD2COAtx,NaN
HESTRATRIOLte,NaN
HESTRATRIOLtr,NaN
HEX1,1.49148958333333
HEX10,1.49148958333333
HEX4,1.49148958333333
HEX7,1.49148958333333
HEXCCOAtx,NaN
HEXCCPT1,0.803916666666667
HEXCCPT2,0.173145833333333
HEXCCRNt,NaN
HEXCt,NaN
HGNTOR,0.07015625
HIBDm,1.28733333333333
HISD,0.0165833333333333
HISDC,NaN
HISt4,3.12288541666667
HISTASE,NaN
HISTAtu,0.354385416666667
HISTAVESSEC,0.861916666666667
HIStiDF,0.232416666666667
HIStN1,0.0301458333333333
HKt,NaN
HKYNH,0.0892916666666667
HMBS,1.00409375
HMGCOARr,1.47798958333333
HMGCOASi,1.33258333333333
HMGCOASim,NaN
HMGCOAtm,NaN
HMGCOAtx,NaN
HMGLm,0.846895833333333
HMGLx,0.846895833333333
HOMt4,1.29203125
HOXG,1.61913541666667
HPACtr,NaN
HPCLx,NaN
HPDCACRNCPT1,0.803916666666667
HPDCACRNCPT2,0.173145833333333
HPDCACRNt,NaN
HPDCAt,NaN
HPYRDC,NaN
HPYRDCm,NaN
HPYRR2x,3.21302083333333
HPYRRy,1.71397916666667
HPYRtp,NaN
HRETNtn,NaN
HS1ly,0.351802083333333
HS2ly,0.351802083333333
HS3ly,0.351802083333333
HS4ly,0.351802083333333
HSAT1ly,NaN
HSAT2ly,NaN
HSAT3ly,NaN
HSAT4ly,NaN
HSD11B1r,0.121572916666667
HSD11B2r,NaN
HSD17B1,0.130458333333333
HSD17B2r,1.07215625
HSD17B42x,1.60729166666667
HSD17B4x,1.60729166666667
HSD17B7r,0.626333333333333
HSD17B8r,1.07215625
HSD17B9r,0.626333333333333
HSD3A1r,NaN
HSD3A2r,NaN
HSD3B11,NaN
HSD3B11r,NaN
HSD3B12r,NaN
HSD3B13,NaN
HSD3B13r,NaN
HSD3B2r,NaN
HSD3B3r,NaN
HSD3B7P,0.21803125
HSPASEly,NaN
HSPGt,NaN
HSPGtly,NaN
HTAXOLte,NaN
Htg,NaN
Htm,0.994958333333333
Htr,NaN
Htx,NaN
HXANtl,0.29496875
HXANtx,NaN
HXPRT,1.82515625
HYPOE,NaN
HYPTROX,NaN
HYXNt,0.287822916666667
ICDHxm,1.2665625
ICDHy,2.01122916666667
ICDHyp,2.01122916666667
ICDHyrm,1.01875
IDHPOXOX2b,0.00401041666666667
IDHPOXOX3,0.00401041666666667
IDHPOXOX4,0.00401041666666667
IDHPOXOXb,0.00401041666666667
IDOAASE1ly,0.0496875
IDOAASE2ly,0.0496875
IDOAASE3ly,0.0496875
IDOAASE4ly,0.0496875
IDOURtly,1.12457291666667
IDPtn,NaN
ILEt4,0.0164791666666667
ILEt5m,NaN
ILETA,3.00365625
ILETAm,1.32572916666667
ILEtec,0.271385416666667
IMACTD,1.86857291666667
IMACTD_m,1.08691666666667
IMPC,2.21357291666667
IMPD,2.28029166666667
INOSTO,NaN
INSKm,NaN
INSt,0.56121875
INSt4,0.0158958333333333
INStl,0.29496875
INStm,0.56121875
INSTt2r,0.573927083333333
INSTt4,2.13197916666667
IPDDIx,1.79782291666667
IPDPtr,NaN
IPDPtx,NaN
It,0.00717708333333333
ITCOAL1m,0.622427083333333
ITCOALm,1.51313541666667
ITPtn,NaN
IZPN,0.0245
KAS8,0.317927083333333
KCC2t,0.366458333333333
KCCt,0.366458333333333
KDNH,NaN
KHK,0.248916666666667
KHK2,0.248916666666667
KHK3,0.248916666666667
KSII_CORE2t,NaN
KSII_CORE2tly,NaN
KSII_CORE4t,NaN
KSII_CORE4tly,NaN
KSIt,NaN
KSItly,NaN
Kt3g,0.297041666666667
KYN,0.0892916666666667
KYN3OX,0.0683020833333333
KYNAKGAT,0.5226875
KYNATESYN,NaN
LACZe,1.96379166666667
LACZly,1.93065625
LALDO,2.44457291666667
LALDO2x,0.6713125
LAPCOAl,0.818833333333333
LCADi,1.86857291666667
LCADi_D,1.86857291666667
LCADi_Dm,1.6250625
LCADim,1.6250625
LCAT1e,0.306208333333333
LCTStg,NaN
LCTStl,NaN
LCYSTAT,1.58289583333333
LCYSTATm,1.79119791666667
LCYSTCBOXL,0.361989583333333
LDH_D,NaN
LDH_L,3.21302083333333
LDH_Lm,3.21302083333333
LEUKTRA4t,NaN
LEUKTRA4tr,NaN
LEUKTRB4t,NaN
LEUKTRB4tr,NaN
LEUKTRC4t,NaN
LEUKTRD4t,NaN
LEUKTRD4tr,NaN
LEUKTRE4t,NaN
LEUKTRF4t,NaN
LEUt4,1.9841875
LEUt5m,NaN
LEUTA,3.00365625
LEUTAm,1.32572916666667
LEUtec,0.271385416666667
LFORKYNHYD,0.0892916666666667
LGNCCOAtx,NaN
LGNCCPT1,0.803916666666667
LGNCCPT2,0.173145833333333
LGNCCRNt,NaN
LGNCt,0.0111666666666667
LGTHL,2.52684375
LIMNENte,NaN
LINKDEG1ly,NaN
LINKDEG2ly,NaN
LINKDEG3ly,NaN
LINKDEG4ly,NaN
LIPOti,1.61207291666667
L_LACDcm,0.778114583333333
L_LACt2r,2.415625
L_LACt4r,0.00717708333333333
L_LACtcm,NaN
L_LACtm,2.415625
LNELDCCPT1,0.803916666666667
LNELDCCPT2,0.173145833333333
LNELDCCRNt,NaN
LNELDCt,NaN
LNLCCPT1,0.803916666666667
LNLCCPT2,0.173145833333333
LNLCCRNt,NaN
LNLCt,0.650572916666667
LNLNCACPT1,0.803916666666667
LNLNCACPT2,0.173145833333333
LNLNCACRNt,NaN
LNLNCAt,0.650572916666667
LNLNCGCPT1,0.803916666666667
LNLNCGCPT2,0.173145833333333
LNLNCGCRNt,NaN
LNLNCGt,0.650572916666667
LNS14DM,NaN
LNSTLSr,0.928041666666667
LPASE,0.44146875
LPCHOLt,NaN
LPCOXp,0.0691666666666667
LPS,1.26948958333333
LPS2,1.26948958333333
LPS2e,NaN
LPS3,1.02548958333333
LPS3e,NaN
LPS4e,NaN
LPSe,1.26948958333333
LRAT,NaN
LRAT1,NaN
LRAT2,NaN
LS3,NaN
LSTO1r,NaN
LSTO2r,NaN
LTA4H,1.79598958333333
LTC4CP,NaN
LTC4Sr,2.28438541666667
LTD4DP,NaN
LTDCL,NaN
LYSMTF1n,1.65494791666667
LYSMTF2n,1.65494791666667
LYSMTF3n,1.65494791666667
LYSOXp,NaN
LYSt4,0.354385416666667
LYStiDF,1.29203125
LYStip,NaN
LYStm,0.33803125
LYStn,NaN
M1316Mg,NaN
M13N2Tg,NaN
M13N4Tg,NaN
M14NTg,NaN
M16N4Tg,NaN
M16N6Tg,1.19315625
M16NTg,NaN
M4ATAer,1.13659375
M4BET2er,0.936395833333333
M4BTAer,1.13659375
M4CET3er,1.3485
M4MPDOL_Lter,NaN
M4MPDOL_Uter,NaN
M7MASNBterg,NaN
M8MASNterg,NaN
MACACI,0.33284375
MACOXO,0.0503333333333333
MAGt,NaN
MALSO3tm,0.189947916666667
MALSO4tm,0.189947916666667
MALT,0.483395833333333
MALTe,NaN
MALTly,0.247614583333333
MALtm,0.189947916666667
MALTSULtm,0.189947916666667
MALTt1r,1.35084375
MAN1_6B1er,NaN
MAN1_7Ber,NaN
MAN1PT2,1.1001875
MAN2_6B1er,NaN
MAN2_7Cer,NaN
MAN6PI,0.739552083333333
MANt1r,1.35084375
MANt4,NaN
MANter,NaN
MANtg,NaN
MANtly,NaN
MAOLNOR,0.14515625
MAOX,NaN
MCCCrm,0.693010416666667
MCD,0.139854166666667
MCDm,0.139854166666667
MCDp,0.139854166666667
MCITS,NaN
MCLACCYSR,NaN
MCLOR,3.21302083333333
MCOATA,0.317927083333333
MCOATAm,NaN
MCPST,0.584
MDH,2.67952083333333
MDHm,2.67952083333333
MDRPD,NaN
ME1m,0.952677083333333
ME2,1.42810416666667
ME2m,0.952677083333333
MECOALm,1.51313541666667
MECOAS1m,0.622427083333333
MELATN23DOX,NaN
MELATNOX,1.5234375
MEOHt2,NaN
MEOHtly,NaN
MEOHtr,NaN
MEPIVESSte,NaN
MERCPLACCYSt,NaN
MESCOALm,NaN
METAT,2.24995833333333
METLEUex,0.893260416666667
METS,1.7901875
METt4,3.12288541666667
METtec,0.271385416666667
MEVK1x,0.2409375
MG1er,NaN
MG2er,NaN
MG3er,NaN
MGACONm,NaN
MGCHrm,0.329166666666667
MGSA,NaN
MGSA2,NaN
MHISOR,NaN
MI13456PK,NaN
MI13456Ptn,NaN
MI1345PKn,NaN
MI1345PP,0.665270833333333
MI1346PKn,NaN
MI1346Ptn,NaN
MI134P4P,NaN
MI134PK,NaN
MI134PP,0.458
MI13PP,NaN
MI1456PKn,NaN
MI145P6Kn,NaN
MI145PK,0.315395833333333
MI145PKn,NaN
MI145PP,0.665270833333333
MI14P4P,NaN
MI14PP,0.458
MI14Ptn,NaN
MI1P_Dtn,NaN
MI1PP,1.48364583333333
MI1PS,0.913479166666667
MI3456PK,NaN
MI34PP,1.28372916666667
MI3PP,0.508322916666667
MI4PP,0.508322916666667
MICITDr,NaN
MINOHPtn,NaN
MLTG1,0.483395833333333
MLTG1e,NaN
MLTG1ly,0.247614583333333
MM5ag,NaN
MM5bg,NaN
MM5cg,NaN
MM6ag,NaN
MM6B1ag,NaN
MM6B1bg,NaN
MM6B2g,NaN
MM6bg,NaN
MM7Ag,NaN
MM7B1g,NaN
MM7B2g,NaN
MM7Cag,NaN
MM7Cbg,NaN
MM8Ag,NaN
MM8Ber,NaN
MM8Cg,NaN
MMCD,0.139854166666667
MMCDm,0.139854166666667
MMCDp,0.139854166666667
MMEm,0.937208333333333
MMMm,1.57475
MMSAD1m,0.597729166666667
MMSAD3m,0.597729166666667
MMTSADm,NaN
MOGAT,0.00989583333333333
MTAP,1.06797916666667
MTHFC,2.05865625
MTHFCm,2.40882291666667
MTHFD,2.05865625
MTHFD2,2.40882291666667
MTHFD2m,2.40882291666667
MTHFDm,2.40882291666667
MTHGXLt,NaN
MTRI,NaN
N2M2NMASNt,NaN
N2M2NMASNtly,NaN
N3Tg,0.72325
N4Tg,NaN
NABTNO,1.86857291666667
NABTNOm,1.08691666666667
NACASPAH,NaN
NACASPtm,NaN
NACHEX10ly,1.18519791666667
NACHEX11ly,1.18519791666667
NACHEX12ly,1.18519791666667
NACHEX13ly,1.18519791666667
NACHEX14ly,1.18519791666667
NACHEX15ly,1.18519791666667
NACHEX16ly,1.18519791666667
NACHEX17ly,1.18519791666667
NACHEX18ly,1.18519791666667
NACHEX19ly,1.18519791666667
NACHEX1ly,1.18519791666667
NACHEX20ly,1.18519791666667
NACHEX21ly,1.18519791666667
NACHEX22ly,1.18519791666667
NACHEX23ly,1.18519791666667
NACHEX24ly,1.18519791666667
NACHEX25ly,1.18519791666667
NACHEX26ly,1.18519791666667
NACHEX27ly,1.18519791666667
NACHEX2ly,1.18519791666667
NACHEX3ly,1.18519791666667
NACHEX4ly,1.18519791666667
NACHEX5ly,1.18519791666667
NACHEX6ly,1.18519791666667
NACHEX7ly,1.18519791666667
NACHEX8ly,1.18519791666667
NACHEX9ly,1.18519791666667
NACHEXA10ly,1.07180208333333
NACHEXA11ly,1.07180208333333
NACHEXA12ly,1.07180208333333
NACHEXA13ly,1.07180208333333
NACHEXA14ly,1.07180208333333
NACHEXA15ly,1.07180208333333
NACHEXA16ly,1.07180208333333
NACHEXA17ly,1.07180208333333
NACHEXA18ly,1.07180208333333
NACHEXA19ly,1.07180208333333
NACHEXA1ly,1.07180208333333
NACHEXA20ly,1.07180208333333
NACHEXA21ly,1.07180208333333
NACHEXA22ly,1.07180208333333
NACHEXA2ly,1.07180208333333
NACHEXA3ly,1.07180208333333
NACHEXA4ly,1.07180208333333
NACHEXA5ly,1.07180208333333
NACHEXA6ly,1.07180208333333
NACHEXA7ly,1.07180208333333
NACHEXA8ly,1.07180208333333
NACHEXA9ly,1.07180208333333
NACUP,NaN
NADH2_u10m,0.00834375
NADHtpu,NaN
NADHtru,NaN
NADK,0.297572916666667
NADN,NaN
NADNe,NaN
NADPHtru,NaN
NADPHtxu,NaN
NADPN,NaN
NADPNe,NaN
NADPtru,NaN
NADPtxu,NaN
NADS2,0.679739583333333
NADtn,NaN
NADtpu,NaN
NADtru,NaN
NAGA2ly,0.712854166666667
NAGAlby,NaN
NAGAly,0.712854166666667
NAGLCAly,NaN
NAHCO3_HCLt,0.209447916666667
NAIt,0.00272916666666667
NaKt,2.26441666666667
NAt,2.13197916666667
NAt3_1,0.72390625
NAt3_1g,0.297041666666667
NAt5,0.489270833333333
NAtx,NaN
NBAHH_ir,1.14940625
NCAMUP,NaN
NCCt,NaN
NCKt,0.437135416666667
NCNt,0.437135416666667
NDP10ex,0.908458333333333
NDP3ex,0.908458333333333
NDP6,1.30852083333333
NDP7er,1.5368125
NDP7ex,0.908458333333333
NDP7g,1.5368125
NDP8,1.65984375
NDP8ex,0.908458333333333
NDPK1,1.86135416666667
NDPK10,1.86135416666667
NDPK10m,1.78725
NDPK10n,1.86135416666667
NDPK1m,1.78725
NDPK1n,1.86135416666667
NDPK2,1.86135416666667
NDPK2m,1.78725
NDPK2n,1.86135416666667
NDPK3,1.86135416666667
NDPK3m,1.78725
NDPK3n,1.86135416666667
NDPK4,1.86135416666667
NDPK4m,1.78725
NDPK4n,1.86135416666667
NDPK5,1.86135416666667
NDPK5m,1.78725
NDPK5n,1.86135416666667
NDPK6,1.86135416666667
NDPK6m,1.78725
NDPK6n,1.86135416666667
NDPK7,1.86135416666667
NDPK7m,1.78725
NDPK7n,1.86135416666667
NDPK8,1.86135416666667
NDPK8m,1.78725
NDPK8n,1.86135416666667
NDPK9,1.86135416666667
NDPK9m,1.78725
NDPK9n,1.86135416666667
NH4t3r,NaN
NH4tn,NaN
NH4tp,NaN
NICRNS,NaN
NICRNTtn,NaN
NIFEDIPINEte,NaN
NKCC2t,1.49727083333333
NKCCt,1.49727083333333
NMNATm,0.0134583333333333
NMNATn,0.57753125
NMNATr,0.06421875
NMNS,2.05995833333333
NMNtn,NaN
NMPTRCOX,NaN
NNATm,0.0134583333333333
NNATn,0.57753125
NNATr,0.57753125
NNMT,1.92821875
NORANMT,NaN
NOS1,0.0647083333333333
NOS2,0.0647083333333333
NOt,NaN
NP1,0.840802083333333
NPTHLte,NaN
NRPPHRSFt,NaN
NRPPHRSULT,NaN
NRPPHRt4_2_r,NaN
NRPPHRtu,0.0546354166666667
NRPPHRVESSEC,0.861916666666667
NRVNCCOAtx,NaN
NRVNCCPT1,0.803916666666667
NRVNCCPT2,0.173145833333333
NRVNCCRNt,NaN
NRVNCt,NaN
NS26T2g,NaN
NS26Tg,NaN
NT5C,2.594625
NTD1,0.233239583333333
NTD10,2.594625
NTD11,2.594625
NTD12,0.233239583333333
NTD1m,0.0701145833333333
NTD2,NaN
NTD2e,2.594625
NTD2l,0.818833333333333
NTD2m,0.0701145833333333
NTD3,2.594625
NTD3l,0.818833333333333
NTD4,2.594625
NTD4e,2.594625
NTD4l,0.818833333333333
NTD5,2.594625
NTD5l,0.818833333333333
NTD5m,0.0701145833333333
NTD6,2.594625
NTD6l,0.818833333333333
NTD7,1.26091666666667
NTD7e,2.594625
NTD7l,0.818833333333333
NTD8,2.594625
NTD8l,0.818833333333333
NTD9,2.594625
NTD9e,2.594625
NTD9l,0.818833333333333
NTMELYStner,NaN
NTP3e,0.908458333333333
NTPP10,1.43248958333333
NTPP11,1.43248958333333
NTPP9,1.43248958333333
O16G1e,NaN
O16G2e,NaN
O2St,NaN
O2Stm,NaN
O2Stn,NaN
O2Stx,NaN
O2t,NaN
O2ter,NaN
O2tm,NaN
O2tn,NaN
O2tp,NaN
OAGD3te,NaN
OAGD3tg,NaN
OAGT3te,NaN
OAGT3tg,NaN
OBDHc,NaN
OCBTm,0.00820833333333333
OCCOAtm,NaN
OCCOAtx,NaN
OCDCAtr,0.650572916666667
OCDCEAtr,0.650572916666667
OCOAT1m,1.80557291666667
OCTAt,NaN
ODECOAtx,NaN
OIVD1m,1.00357291666667
OIVD2m,1.00357291666667
OIVD3m,1.00357291666667
OMEPRAZOLEte,NaN
OMPDC,1.75903125
ONPTHLte,NaN
OPAHir,NaN
ORETNF,NaN
ORETNF2,NaN
ORETNtn,NaN
ORETNtn2,NaN
ORNDC,1.46735416666667
ORNt3m,0.33803125
ORNt4m,0.33803125
ORNTArm,2.20323958333333
ORNtiDF,1.29203125
ORPT,1.75903125
OXAHCOtex,1.83836458333333
OXAtp,NaN
P45011A1m,NaN
P45011B11m,NaN
P45011B12m,NaN
P45011B21m,NaN
P45017A1r,NaN
P45017A2r,NaN
P45017A3r,NaN
P45017A4r,NaN
P45019A1r,0.04046875
P45019A2r,0.04046875
P4501B1r,1.5234375
P45021A1r,NaN
P45021A2r,NaN
P45027A11m,0.0165625
P45027A12m,0.0165625
P45027A13m,0.0165625
P45027A14m,0.0165625
P45027A15m,0.0165625
P45027A16m,0.0165625
P45027A1m,0.0165625
P4502A6,NaN
P4502C18,NaN
P4502C19,NaN
P4502C8,NaN
P4502C9,NaN
P4502C92,NaN
P4502C93,NaN
P4502C94,NaN
P4502D6,NaN
P4502E1,0.0845729166666667
P4502F1,NaN
P45039A1r,0.00636458333333333
P4503A4,0.00226041666666667
P4503A43r,0.00960416666666667
P4503A5,0.400927083333333
P4503A7r,0.0025625
P45046A1r,0.00755208333333333
P4504B1r,NaN
P4504F121r,NaN
P4504F122r,NaN
P4504F123r,NaN
P4504F81r,NaN
P4507A1r,NaN
P4507B11r,0.050125
P4507B12r,0.050125
P4508B11r,NaN
P4508B13r,NaN
P450LTB4r,NaN
P450SCC1m,NaN
P5CDm,0.0198020833333333
P5CRm,0.958854166666667
P5CRxm,0.958854166666667
PA_HSter,NaN
PA_HStg,NaN
PA_HStn,NaN
PACCOAL,NaN
PAFH,1.49857291666667
PAFHe,NaN
PAFS,NaN
PAFt,NaN
PAIL_HStn,NaN
PAIL45P_HStn,NaN
PAIL4P_HStn,NaN
PAN4PP,NaN
PAPStg,1.0861875
PAPtg,NaN
PCFLOPm,0.01159375
PCHOL_HSter,NaN
PCHOL_HStg,NaN
PCHOLP_hs,0.8303125
PCHOLPg_hs,0.8303125
PCHOLPm_hs,0.8303125
PCHOLPr_hs,0.8303125
PCLAD,NaN
PCLYSOX,NaN
PCm,0.19575
PCREATtmdiffir,NaN
PCRNtc,NaN
PCRNtm,NaN
PCt,0.994166666666667
PDE1,1.54664583333333
PDE1g,0.1258125
PDE4,1.11501041666667
PDE4g,0.1258125
PDE4n,NaN
PDHm,1.41413541666667
PDX5PO,0.918552083333333
PDXPP,NaN
PE_HSter,NaN
PE_HStg,NaN
PE_HStm,NaN
PEAMNO,0.14515625
PECGONCOATr,NaN
PEFLIP,0.01159375
PEFLIPm,0.01159375
PEPCK,0.00226041666666667
PEPCKm,0.702572916666667
PEPLYStn,NaN
PERILLYLte,NaN
PEROXx,0.123552083333333
PEt,NaN
PETHCT,0.201208333333333
PETOHMm_hs,0.78440625
PETOHMr_hs,0.78440625
PFK,1.74859375
PFK26,1.11876041666667
PGCD,2.36602083333333
PGDI,0.02134375
PGDIr,0.02134375
PGESr,0.471677083333333
PGI,2.5574375
PGISr,NaN
PGK,2.64723958333333
PGL,0.700947916666667
PGLer,0.574083333333333
PGLYCP,NaN
PGLYCt,NaN
PGM,2.12909375
PGMT,1.32335416666667
PGPP_hs,0.11525
PGPPT,0.575104166666667
PGS,0.526916666666667
PGSr,0.526916666666667
PHACCOAGLNAC,NaN
PHCDm,0.0198020833333333
PHCHGSm,NaN
PHEACGLNt,NaN
PHEMEt,0.133239583333333
PHEMEtm,NaN
PHEt4,3.12288541666667
PHETA1,1.58289583333333
PHETA1m,1.79119791666667
PHEtec,0.271385416666667
PHETHPTOX2,NaN
PHYCBOXL,NaN
PHYHx,1.28726041666667
PHYQt,NaN
PHYTt,NaN
PI345P3P,2.65726041666667
PI345P3Pn,2.65726041666667
PI345P5P,1.69636458333333
PI345P5Pn,NaN
PI34P3Pn,NaN
PI34P4Pn,NaN
PI34P5K,0.603885416666667
PI34P5Kn,NaN
PI3P3Pn,NaN
PI3P4K,1.198
PI3P4Kn,NaN
PI3P5K,0.603885416666667
PI45P3K,1.13016666666667
PI45P3Kn,NaN
PI45P4P,NaN
PI45P5P,1.69636458333333
PI45P5Pn,NaN
