Var1,ASP14_i10_plus_high
GALNACT3g,0.950645833333333
GALNACT4g,0.950645833333333
GALNACT5g,0.950645833333333
GALNTg,1.70330208333333
GALOR,2.07925
GALSIDEtg,NaN
GALSIDEtl,NaN
GALT,0.8981875
GALt1r,1.32444791666667
GALt2_2,0.00961458333333333
GALT2g,0.292916666666667
GALt4,NaN
GALTg,0.24675
GALtly,NaN
GALU,1.66102083333333
GAMt1r,0.605052083333333
GAMYe,NaN
GAO1,1.12620833333333
GAO1g,1.12620833333333
GAO2,1.12620833333333
GAO2g,1.12620833333333
GAPD,3.7493125
GARFT,2.34598958333333
GASNASE2ly,1.49211458333333
GASNASE3ly,1.49211458333333
GASNASEly,1.49211458333333
GBA,1.30609375
GBAl,1.30609375
GBGT1,NaN
GBSIDEte,NaN
GBSIDEtl,NaN
GCALDD,1.78096875
GCALDDm,1.46075
GCC2am,0.029625
GCC2bim,0.029625
GCC2cm,0.029625
GCCam,0.029625
GCCbim,0.029625
GCCcm,0.029625
GCHOLAt,0.0406354166666667
GCHOLAt2,0.09259375
GCHOLAt3,NaN
GCHOLAte,NaN
GCHOLAtx,NaN
GCNTg,0.01459375
GD1B2te,NaN
GD1B2tg,NaN
GD1Cte,NaN
GD1Ctg,NaN
GDPFUCtg,0.555583333333333
GDPtg,NaN
GF6PTA,2.09436458333333
GFUCS,1.57829166666667
GGH_10FTHF5GLUe,2.02138541666667
GGH_10FTHF5GLUl,2.02138541666667
GGH_10FTHF6GLUe,2.02138541666667
GGH_10FTHF6GLUl,2.02138541666667
GGH_10FTHF7GLUe,2.02138541666667
GGH_10FTHF7GLUl,2.02138541666667
GGH_5DHFe,2.02138541666667
GGH_5DHFl,2.02138541666667
GGH_5THFe,2.02138541666667
GGH_5THFl,2.02138541666667
GGH_6DHFe,2.02138541666667
GGH_6DHFl,2.02138541666667
GGH_6THFe,2.02138541666667
GGH_6THFl,2.02138541666667
GGH_7DHFe,2.02138541666667
GGH_7DHFl,2.02138541666667
GGH_7THFe,2.02138541666667
GGH_7THFl,2.02138541666667
GGLUCT,2.11072916666667
GGNG,0.542416666666667
GGT_L,NaN
GGT_U,NaN
GGT5r,0.0124479166666667
GGT6,NaN
GHMT2r,0.956583333333333
GHMT2rm,2.42498958333333
GHMT3,0.956583333333333
GHMT3m,2.42498958333333
GK1,1.3884375
GK1m,1.3884375
GLACO,1.76061458333333
GLACOm,1.0300625
GLACter,NaN
GLAl,1.57559375
GLB1,1.77142708333333
GLBRAN,0.725458333333333
GLCAASE1ly,1.4091875
GLCAASE4ly,1.4091875
GLCAASE5ly,1.4091875
GLCAASE6ly,1.4091875
GLCAASE7ly,1.4091875
GLCAASE8ly,1.4091875
GLCAASE9ly,1.4091875
GLCAE1g,NaN
GLCAE2g,1.68341666666667
GLCAT2g,0.204416666666667
GLCAT3g,0.204416666666667
GLCAT4g,0.204416666666667
GLCAT5g,0.204416666666667
GLCAT6g,0.771260416666667
GLCAT7g,0.771260416666667
GLCAT8g,0.771260416666667
GLCAT9g,0.771260416666667
GLCATg,0.830864583333333
GLCMter,NaN
GLCNACASE1ly,0.05096875
GLCNACASE2ly,0.05096875
GLCNACASE3ly,0.05096875
GLCNACASE4ly,0.05096875
GLCNACASE5ly,0.05096875
GLCNACDASg,1.45144791666667
GLCNACPT_L,NaN
GLCNACPT_U,NaN
GLCNACT_L,NaN
GLCNACT_U,NaN
GLCNACT1g,1.58110416666667
GLCNACT2g,0.771260416666667
GLCNACT3g,0.771260416666667
GLCNACT4g,0.771260416666667
GLCNACT5g,0.771260416666667
GLCt1r,1.32444791666667
GLCt2_2,0.00961458333333333
GLCt4,1.66084375
GLCter,NaN
GLCtg,0.605052083333333
GLCtly,NaN
GLCURter,NaN
GLCURtly,0.752208333333333
GLDBRAN,1.21275
GLGNS1,0.542416666666667
GLNALANaEx,2.07786458333333
GLNASNNaEx,2.07786458333333
GLNCYSNaEx,2.07786458333333
GLNLASEer,NaN
GLNS,2.05277083333333
GLNSERNaEx,2.07786458333333
GLNt4,3.14527083333333
GLNTHRNaEx,2.07786458333333
GLNtm,NaN
GLNtN1,0.154583333333333
GLPASE1,1.03621875
GLPASE2,1.03621875
GLRASE,NaN
GLU5Km,1.46075
GLUCYS,0.763927083333333
GLUDC,0.0729791666666667
GLUDxm,1.8373125
GLUDym,1.8373125
GluForTx,NaN
GLUNm,1.91859375
GLUPRT,1.66710416666667
GLUt2m,0.9936875
GLUt6,0.483364583333333
GLUt7l,NaN
GLUTCOADHm,0.912583333333333
GLUtr,NaN
GLUVESSEC,0.0282395833333333
GLXO1,3.30155208333333
GLXO2p,NaN
GLXtm,NaN
GLXtp,NaN
GLYAMDTRc,0.05834375
GLYATm,0.935020833333333
GLYBt4_2_r,NaN
GLYBtm,NaN
GLYC3Ptm,NaN
GLYCK2,NaN
GLYCLTDy,1.71325
GLYCLTDym,NaN
GLYCLTtp,NaN
GLYC_St,NaN
GLYCt,NaN
GLYCtm,NaN
GLYCTO1p,NaN
GLYK,0.772541666666667
GLYKm,0.772541666666667
GLYOp,NaN
GLYOX,0.71328125
GLYOXm,0.71328125
GLYt2r,0.223520833333333
GLYt2rL,0.223520833333333
GLYt4,3.14527083333333
GLYt7_211_r,0.528135416666667
GLYtm,NaN
GLYtp,NaN
GLYVESSEC,NaN
GMAND,0.165583333333333
GMPR,1.93497916666667
GMPS2,2.240875
GMPtg,NaN
GMPtn,NaN
GND,2.47685416666667
GNDer,2.47685416666667
GNMT,NaN
GP1CALPHAte,NaN
GP1CALPHAtg,NaN
GP1Cte,NaN
GP1Ctg,NaN
GPAM_hs,1.25221875
GPAMm_hs,1.2211875
GPDDA1,NaN
GPIAT,0.640614583333333
GPIDA2er,1.71866666666667
GPIDAer,1.71866666666667
GPIMTer_L,0.740197916666667
GPIMTer_U,0.740197916666667
GQ1BALPHAte,NaN
GQ1BALPHAtg,NaN
GQ1Bte,NaN
GQ1Btg,NaN
GRTT,1.43763541666667
GRTTx,0.9719375
GSNKm,NaN
GSNt,0.863635416666667
GSNt4,0.008625
GSNtl,0.263885416666667
GSNtm,0.863635416666667
GT1Ate,NaN
GT1Atg,NaN
GTHDH,NaN
GTHO,1.29689583333333
GTHOm,1.29689583333333
GTHP,2.97557291666667
GTHPe,1.34855208333333
GTHPm,2.7576875
GTHRDt,NaN
GTHRDtr,NaN
GTHS,1.391375
GTMLTe,0.00310416666666667
GTPCI,0.120666666666667
GTPCIn,0.120666666666667
GTPtn,NaN
GUACYC,0.0790625
GUAD,NaN
GUAPRT,1.93417708333333
GUAt,0.396489583333333
GULLACter,NaN
GULN3D,NaN
GULNDer,NaN
GULNter,NaN
GUR1PP,NaN
H2CO3D,0.205135416666667
H2CO3Dm,0.442208333333333
H2ETer,0.686947916666667
H2MTer_L,0.832854166666667
H2MTer_U,0.832854166666667
H2O2syn,0.0555833333333333
H2O2t,NaN
H2O2tly,NaN
H2O2tm,NaN
H2O2tn,NaN
H2O2tp,NaN
H2Ot,0.0540520833333333
H2Oter,NaN
H2Otg,NaN
H2Otly,NaN
H2Otm,NaN
H2Otn,NaN
H2Otp,NaN
H3ETer,0.686947916666667
H3MTer_L,0.355885416666667
H3MTer_U,0.355885416666667
H4ET3er,1.18923958333333
H4ETer,0.686947916666667
H5MTer_L,0.832854166666667
H5MTer_U,0.832854166666667
H6_ET2er,0.841041666666667
H6ET3er,1.18923958333333
H6_ETer,0.686947916666667
H6MTer_L,0.04965625
H6MTer_U,0.04965625
H7ET2er,0.841041666666667
H7_ETer,0.686947916666667
H7MTer_L,0.04965625
H7MTer_U,0.04965625
H7_TAer,1.26728125
H8MTer_L,0.04965625
H8MTer_U,0.04965625
H8TAer,1.26728125
HACD1m,2.4249375
HACD1x,1.85657291666667
HACD9m,2.00776041666667
HAS1,0.0168333333333333
HAS2,0.0168333333333333
HAtly,NaN
HBZOPT10m,0.320635416666667
HCO3_CLt,0.342854166666667
HCOUMARINte,NaN
HDCAter,NaN
HDCAtr,0.851145833333333
HDCEAtr,0.01884375
HDD2COAtx,NaN
HESTRATRIOLte,NaN
HESTRATRIOLtr,NaN
HEX1,1.2504375
HEX10,1.2504375
HEX4,1.2504375
HEX7,1.2504375
HEXCCOAtx,NaN
HEXCCPT1,0.966145833333333
HEXCCPT2,0.269958333333333
HEXCCRNt,NaN
HEXCt,NaN
HGNTOR,0.0271354166666667
HIBDm,1.07277083333333
HISD,0.0788125
HISDC,NaN
HISt4,3.14527083333333
HISTASE,NaN
HISTAtu,0.384364583333333
HISTAVESSEC,0.918822916666667
HIStiDF,0.141854166666667
HIStN1,0.0146666666666667
HKt,NaN
HKYNH,0.0713958333333333
HMBS,1.29863541666667
HMGCOARr,1.34975
HMGCOASi,1.12364583333333
HMGCOASim,NaN
HMGCOAtm,NaN
HMGCOAtx,NaN
HMGLm,0.634989583333333
HMGLx,0.634989583333333
HOMt4,1.54390625
HOXG,1.56690625
HPACtr,NaN
HPCLx,NaN
HPDCACRNCPT1,0.966145833333333
HPDCACRNCPT2,0.269958333333333
HPDCACRNt,NaN
HPDCAt,NaN
HPYRDC,NaN
HPYRDCm,NaN
HPYRR2x,3.30155208333333
HPYRRy,1.71325
HPYRtp,NaN
HRETNtn,NaN
HS1ly,0.359479166666667
HS2ly,0.359479166666667
HS3ly,0.359479166666667
HS4ly,0.359479166666667
HSAT1ly,NaN
HSAT2ly,NaN
HSAT3ly,NaN
HSAT4ly,NaN
HSD11B1r,0.0433229166666667
HSD11B2r,NaN
HSD17B1,0.244979166666667
HSD17B2r,0.543760416666667
HSD17B42x,1.85657291666667
HSD17B4x,1.85657291666667
HSD17B7r,0.9289375
HSD17B8r,0.543760416666667
HSD17B9r,0.9289375
HSD3A1r,NaN
HSD3A2r,NaN
HSD3B11,NaN
HSD3B11r,NaN
HSD3B12r,NaN
HSD3B13,NaN
HSD3B13r,NaN
HSD3B2r,NaN
HSD3B3r,NaN
HSD3B7P,0.0788541666666667
HSPASEly,NaN
HSPGt,NaN
HSPGtly,NaN
HTAXOLte,NaN
Htg,NaN
Htm,1.32236458333333
Htr,NaN
Htx,NaN
HXANtl,0.263885416666667
HXANtx,NaN
HXPRT,1.93417708333333
HYPOE,NaN
HYPTROX,NaN
HYXNt,0.396489583333333
ICDHxm,1.3819375
ICDHy,2.23151041666667
ICDHyp,2.23151041666667
ICDHyrm,0.97521875
IDHPOXOX2b,NaN
IDHPOXOX3,NaN
IDHPOXOX4,NaN
IDHPOXOXb,NaN
IDOAASE1ly,0.048875
IDOAASE2ly,0.048875
IDOAASE3ly,0.048875
IDOAASE4ly,0.048875
IDOURtly,0.752208333333333
IDPtn,NaN
ILEt4,0.0085625
ILEt5m,NaN
ILETA,2.98365625
ILETAm,1.39077083333333
ILEtec,0.169510416666667
IMACTD,1.78096875
IMACTD_m,1.0300625
IMPC,2.4130625
IMPD,2.37044791666667
INOSTO,NaN
INSKm,NaN
INSt,0.863635416666667
INSt4,0.008625
INStl,0.263885416666667
INStm,0.863635416666667
INSTt2r,0.418458333333333
INSTt4,1.66084375
IPDDIx,1.51540625
IPDPtr,NaN
IPDPtx,NaN
It,0.0166458333333333
ITCOAL1m,0.815552083333333
ITCOALm,1.65691666666667
ITPtn,NaN
IZPN,NaN
KAS8,0.359739583333333
KCC2t,0.318197916666667
KCCt,0.318197916666667
KDNH,NaN
KHK,0.565927083333333
KHK2,0.565927083333333
KHK3,0.565927083333333
KSII_CORE2t,NaN
KSII_CORE2tly,NaN
KSII_CORE4t,NaN
KSII_CORE4tly,NaN
KSIt,NaN
KSItly,NaN
Kt3g,0.3565
KYN,0.0713958333333333
KYN3OX,0.1241875
KYNAKGAT,0.666229166666667
KYNATESYN,NaN
LACZe,1.77142708333333
LACZly,1.77142708333333
LALDO,2.47317708333333
LALDO2x,0.546125
LAPCOAl,0.7385
LCADi,1.78096875
LCADi_D,1.78096875
LCADi_Dm,1.46075
LCADim,1.46075
LCAT1e,0.218072916666667
LCTStg,NaN
LCTStl,NaN
LCYSTAT,1.88575
LCYSTATm,1.81370833333333
LCYSTCBOXL,0.375770833333333
LDH_D,NaN
LDH_L,3.30155208333333
LDH_Lm,3.30155208333333
LEUKTRA4t,NaN
LEUKTRA4tr,NaN
LEUKTRB4t,NaN
LEUKTRB4tr,NaN
LEUKTRC4t,NaN
LEUKTRD4t,NaN
LEUKTRD4tr,NaN
LEUKTRE4t,NaN
LEUKTRF4t,NaN
LEUt4,2.349
LEUt5m,NaN
LEUTA,2.98365625
LEUTAm,1.39077083333333
LEUtec,0.169510416666667
LFORKYNHYD,0.0713958333333333
LGNCCOAtx,NaN
LGNCCPT1,0.966145833333333
LGNCCPT2,0.269958333333333
LGNCCRNt,NaN
LGNCt,0.01884375
LGTHL,2.58313541666667
LIMNENte,NaN
LINKDEG1ly,NaN
LINKDEG2ly,NaN
LINKDEG3ly,NaN
LINKDEG4ly,NaN
LIPOti,1.81439583333333
L_LACDcm,0.629395833333333
L_LACt2r,2.45577083333333
L_LACt4r,0.0166458333333333
L_LACtcm,NaN
L_LACtm,2.45577083333333
LNELDCCPT1,0.966145833333333
LNELDCCPT2,0.269958333333333
LNELDCCRNt,NaN
LNELDCt,NaN
LNLCCPT1,0.966145833333333
LNLCCPT2,0.269958333333333
LNLCCRNt,NaN
LNLCt,0.851145833333333
LNLNCACPT1,0.966145833333333
LNLNCACPT2,0.269958333333333
LNLNCACRNt,NaN
LNLNCAt,0.851145833333333
LNLNCGCPT1,0.966145833333333
LNLNCGCPT2,0.269958333333333
LNLNCGCRNt,NaN
LNLNCGt,0.851145833333333
LNS14DM,NaN
LNSTLSr,0.79965625
LPASE,0.80496875
LPCHOLt,NaN
LPCOXp,0.0678020833333333
LPS,0.83546875
LPS2,0.83546875
LPS2e,NaN
LPS3,0.312604166666667
LPS3e,NaN
LPS4e,NaN
LPSe,0.83546875
LRAT,0.00270833333333333
LRAT1,NaN
LRAT2,NaN
LS3,NaN
LSTO1r,NaN
LSTO2r,0.00979166666666667
LTA4H,1.78309375
LTC4CP,NaN
LTC4Sr,1.99971875
LTD4DP,NaN
LTDCL,NaN
LYSMTF1n,1.66505208333333
LYSMTF2n,1.66505208333333
LYSMTF3n,1.66505208333333
LYSOXp,NaN
LYSt4,0.384364583333333
LYStiDF,1.54390625
LYStip,NaN
LYStm,0.327270833333333
LYStn,NaN
M1316Mg,NaN
M13N2Tg,NaN
M13N4Tg,NaN
M14NTg,NaN
M16N4Tg,NaN
M16N6Tg,0.485354166666667
M16NTg,NaN
M4ATAer,1.26728125
M4BET2er,0.841041666666667
M4BTAer,1.26728125
M4CET3er,1.18923958333333
M4MPDOL_Lter,NaN
M4MPDOL_Uter,NaN
M7MASNBterg,NaN
M8MASNterg,NaN
MACACI,0.352083333333333
MACOXO,0.0835520833333333
MAGt,NaN
MALSO3tm,0.24915625
MALSO4tm,0.24915625
MALT,0.598302083333333
MALTe,NaN
MALTly,0.157583333333333
MALtm,0.24915625
MALTSULtm,0.24915625
MALTt1r,1.32444791666667
MAN1_6B1er,NaN
MAN1_7Ber,NaN
MAN1PT2,0.930875
MAN2_6B1er,NaN
MAN2_7Cer,NaN
MAN6PI,0.787708333333333
MANt1r,1.32444791666667
MANt4,NaN
MANter,NaN
MANtg,NaN
MANtly,NaN
MAOLNOR,0.249614583333333
MAOX,NaN
MCCCrm,0.884677083333333
MCD,0.0881666666666667
MCDm,0.0881666666666667
MCDp,0.0881666666666667
MCITS,NaN
MCLACCYSR,NaN
MCLOR,3.30155208333333
MCOATA,0.359739583333333
MCOATAm,NaN
MCPST,0.541708333333333
MDH,2.6675625
MDHm,2.6675625
MDRPD,NaN
ME1m,0.912927083333333
ME2,1.69234375
ME2m,0.912927083333333
MECOALm,1.65691666666667
MECOAS1m,0.815552083333333
MELATN23DOX,NaN
MELATNOX,0.901572916666667
MEOHt2,NaN
MEOHtly,NaN
MEOHtr,NaN
MEPIVESSte,NaN
MERCPLACCYSt,NaN
MESCOALm,NaN
METAT,2.26715625
METLEUex,1.14954166666667
METS,1.79402083333333
METt4,3.14527083333333
METtec,0.169510416666667
MEVK1x,0.292364583333333
MG1er,NaN
MG2er,NaN
MG3er,NaN
MGACONm,NaN
MGCHrm,0.311729166666667
MGSA,NaN
MGSA2,NaN
MHISOR,NaN
MI13456PK,NaN
MI13456Ptn,NaN
MI1345PKn,NaN
MI1345PP,0.597322916666667
MI1346PKn,NaN
MI1346Ptn,NaN
MI134P4P,NaN
MI134PK,NaN
MI134PP,0.286385416666667
MI13PP,NaN
MI1456PKn,NaN
MI145P6Kn,NaN
MI145PK,0.26046875
MI145PKn,NaN
MI145PP,0.597322916666667
MI14P4P,NaN
MI14PP,0.286385416666667
MI14Ptn,NaN
MI1P_Dtn,NaN
MI1PP,1.76722916666667
MI1PS,1.44359375
MI3456PK,NaN
MI34PP,0.82278125
MI3PP,0.678958333333333
MI4PP,0.678958333333333
MICITDr,NaN
MINOHPtn,NaN
MLTG1,0.598302083333333
MLTG1e,NaN
MLTG1ly,0.157583333333333
MM5ag,NaN
MM5bg,NaN
MM5cg,NaN
MM6ag,NaN
MM6B1ag,NaN
MM6B1bg,NaN
MM6B2g,NaN
MM6bg,NaN
MM7Ag,NaN
MM7B1g,NaN
MM7B2g,NaN
MM7Cag,NaN
MM7Cbg,NaN
MM8Ag,NaN
MM8Ber,NaN
MM8Cg,NaN
MMCD,0.0881666666666667
MMCDm,0.0881666666666667
MMCDp,0.0881666666666667
MMEm,0.785625
MMMm,1.54610416666667
MMSAD1m,0.599927083333333
MMSAD3m,0.599927083333333
MMTSADm,NaN
MOGAT,0.002125
MTAP,1.29416666666667
MTHFC,2.24635416666667
MTHFCm,2.77060416666667
MTHFD,2.24635416666667
MTHFD2,2.77060416666667
MTHFD2m,2.77060416666667
MTHFDm,2.77060416666667
MTHGXLt,NaN
MTRI,NaN
N2M2NMASNt,NaN
N2M2NMASNtly,NaN
N3Tg,0.640395833333333
N4Tg,NaN
NABTNO,1.78096875
NABTNOm,1.0300625
NACASPAH,NaN
NACASPtm,NaN
NACHEX10ly,0.992447916666667
NACHEX11ly,0.992447916666667
NACHEX12ly,0.992447916666667
NACHEX13ly,0.992447916666667
NACHEX14ly,0.992447916666667
NACHEX15ly,0.992447916666667
NACHEX16ly,0.992447916666667
NACHEX17ly,0.992447916666667
NACHEX18ly,0.992447916666667
NACHEX19ly,0.992447916666667
NACHEX1ly,0.992447916666667
NACHEX20ly,0.992447916666667
NACHEX21ly,0.992447916666667
NACHEX22ly,0.992447916666667
NACHEX23ly,0.992447916666667
NACHEX24ly,0.992447916666667
NACHEX25ly,0.992447916666667
NACHEX26ly,0.992447916666667
NACHEX27ly,0.992447916666667
NACHEX2ly,0.992447916666667
NACHEX3ly,0.992447916666667
NACHEX4ly,0.992447916666667
NACHEX5ly,0.992447916666667
NACHEX6ly,0.992447916666667
NACHEX7ly,0.992447916666667
NACHEX8ly,0.992447916666667
NACHEX9ly,0.992447916666667
NACHEXA10ly,0.992447916666667
NACHEXA11ly,0.992447916666667
NACHEXA12ly,0.992447916666667
NACHEXA13ly,0.992447916666667
NACHEXA14ly,0.992447916666667
NACHEXA15ly,0.992447916666667
NACHEXA16ly,0.992447916666667
NACHEXA17ly,0.992447916666667
NACHEXA18ly,0.992447916666667
NACHEXA19ly,0.992447916666667
NACHEXA1ly,0.992447916666667
NACHEXA20ly,0.992447916666667
NACHEXA21ly,0.992447916666667
NACHEXA22ly,0.992447916666667
NACHEXA2ly,0.992447916666667
NACHEXA3ly,0.992447916666667
NACHEXA4ly,0.992447916666667
NACHEXA5ly,0.992447916666667
NACHEXA6ly,0.992447916666667
NACHEXA7ly,0.992447916666667
NACHEXA8ly,0.992447916666667
NACHEXA9ly,0.992447916666667
NACUP,NaN
NADH2_u10m,0.5348125
NADHtpu,NaN
NADHtru,NaN
NADK,0.41096875
NADN,NaN
NADNe,NaN
NADPHtru,NaN
NADPHtxu,NaN
NADPN,NaN
NADPNe,NaN
NADPtru,NaN
NADPtxu,NaN
NADS2,0.780145833333333
NADtn,NaN
NADtpu,NaN
NADtru,NaN
NAGA2ly,0.947958333333333
NAGAlby,NaN
NAGAly,0.947958333333333
NAGLCAly,NaN
NAHCO3_HCLt,0.105895833333333
NAIt,NaN
NaKt,2.36538541666667
NAt,1.66084375
NAt3_1,0.81784375
NAt3_1g,0.3565
NAt5,0.345364583333333
NAtx,NaN
NBAHH_ir,0.884322916666667
NCAMUP,NaN
NCCt,NaN
NCKt,0.549677083333333
NCNt,0.418208333333333
NDP10ex,0.851822916666667
NDP3ex,0.851822916666667
NDP6,1.45010416666667
NDP7er,1.42880208333333
NDP7ex,0.851822916666667
NDP7g,1.42880208333333
NDP8,1.85919791666667
NDP8ex,0.851822916666667
NDPK1,1.86285416666667
NDPK10,1.86285416666667
NDPK10m,1.72509375
NDPK10n,1.86285416666667
NDPK1m,1.72509375
NDPK1n,1.86285416666667
NDPK2,1.86285416666667
NDPK2m,1.72509375
NDPK2n,1.86285416666667
NDPK3,1.86285416666667
NDPK3m,1.72509375
NDPK3n,1.86285416666667
NDPK4,1.86285416666667
NDPK4m,1.72509375
NDPK4n,1.86285416666667
NDPK5,1.86285416666667
NDPK5m,1.72509375
NDPK5n,1.86285416666667
NDPK6,1.86285416666667
NDPK6m,1.72509375
NDPK6n,1.86285416666667
NDPK7,1.86285416666667
NDPK7m,1.72509375
NDPK7n,1.86285416666667
NDPK8,1.86285416666667
NDPK8m,1.72509375
NDPK8n,1.86285416666667
NDPK9,1.86285416666667
NDPK9m,1.72509375
NDPK9n,1.86285416666667
NH4t3r,0.0178854166666667
NH4tn,NaN
NH4tp,NaN
NICRNS,NaN
NICRNTtn,NaN
NIFEDIPINEte,NaN
NKCC2t,1.66376041666667
NKCCt,1.66376041666667
NMNATm,0.0416875
NMNATn,0.622041666666667
NMNATr,0.0544375
NMNS,1.98608333333333
NMNtn,NaN
NMPTRCOX,NaN
NNATm,0.0416875
NNATn,0.622041666666667
NNATr,0.622041666666667
NNMT,0.744739583333333
NORANMT,NaN
NOS1,0.118895833333333
NOS2,0.118895833333333
NOt,NaN
NP1,0.836958333333333
NPTHLte,NaN
NRPPHRSFt,NaN
NRPPHRSULT,NaN
NRPPHRt4_2_r,0.00611458333333333
NRPPHRtu,0.0517916666666667
NRPPHRVESSEC,0.918822916666667
NRVNCCOAtx,NaN
NRVNCCPT1,0.966145833333333
NRVNCCPT2,0.269958333333333
NRVNCCRNt,NaN
NRVNCt,NaN
NS26T2g,NaN
NS26Tg,NaN
NT5C,1.36057291666667
NTD1,0.3643125
NTD10,1.36057291666667
NTD11,1.36057291666667
NTD12,0.3643125
NTD1m,0.0364270833333333
NTD2,NaN
NTD2e,1.36057291666667
NTD2l,0.7385
NTD2m,0.0364270833333333
NTD3,1.36057291666667
NTD3l,0.7385
NTD4,1.36057291666667
NTD4e,1.36057291666667
NTD4l,0.7385
NTD5,1.36057291666667
NTD5l,0.7385
NTD5m,0.0364270833333333
NTD6,1.36057291666667
NTD6l,0.7385
NTD7,1.01954166666667
NTD7e,1.36057291666667
NTD7l,0.7385
NTD8,1.36057291666667
NTD8l,0.7385
NTD9,1.36057291666667
NTD9e,1.36057291666667
NTD9l,0.7385
NTMELYStner,NaN
NTP3e,0.851822916666667
NTPP10,1.52460416666667
NTPP11,1.52460416666667
NTPP9,1.52460416666667
O16G1e,NaN
O16G2e,NaN
O2St,NaN
O2Stm,NaN
O2Stn,NaN
O2Stx,NaN
O2t,NaN
O2ter,NaN
O2tm,NaN
O2tn,NaN
O2tp,NaN
OAGD3te,NaN
OAGD3tg,NaN
OAGT3te,NaN
OAGT3tg,NaN
OBDHc,NaN
OCBTm,NaN
OCCOAtm,NaN
OCCOAtx,NaN
OCDCAtr,0.851145833333333
OCDCEAtr,0.851145833333333
OCOAT1m,1.8136875
OCTAt,NaN
ODECOAtx,NaN
OIVD1m,1.45217708333333
OIVD2m,1.45217708333333
OIVD3m,1.45217708333333
OMEPRAZOLEte,NaN
OMPDC,2.01823958333333
ONPTHLte,NaN
OPAHir,NaN
ORETNF,NaN
ORETNF2,NaN
ORETNtn,NaN
ORETNtn2,NaN
ORNDC,1.69342708333333
ORNt3m,0.327270833333333
ORNt4m,0.327270833333333
ORNTArm,1.80883333333333
ORNtiDF,1.54390625
ORPT,2.01823958333333
OXAHCOtex,2.21879166666667
OXAtp,NaN
P45011A1m,NaN
P45011B11m,NaN
P45011B12m,NaN
P45011B21m,NaN
P45017A1r,NaN
P45017A2r,NaN
P45017A3r,NaN
P45017A4r,NaN
P45019A1r,NaN
P45019A2r,NaN
P4501B1r,0.901572916666667
P45021A1r,NaN
P45021A2r,NaN
P45027A11m,0.0201979166666667
P45027A12m,0.0201979166666667
P45027A13m,0.0201979166666667
P45027A14m,0.0201979166666667
P45027A15m,0.0201979166666667
P45027A16m,0.0201979166666667
P45027A1m,0.0201979166666667
P4502A6,NaN
P4502C18,NaN
P4502C19,NaN
P4502C8,NaN
P4502C9,NaN
P4502C92,NaN
P4502C93,NaN
P4502C94,NaN
P4502D6,NaN
P4502E1,0.0448541666666667
P4502F1,NaN
P45039A1r,NaN
P4503A4,NaN
P4503A43r,NaN
P4503A5,0.457989583333333
P4503A7r,0.00341666666666667
P45046A1r,0.00269791666666667
P4504B1r,NaN
P4504F121r,NaN
P4504F122r,NaN
P4504F123r,NaN
P4504F81r,NaN
P4507A1r,0.00979166666666667
P4507B11r,0.1425
P4507B12r,0.1425
P4508B11r,NaN
P4508B13r,NaN
P450LTB4r,NaN
P450SCC1m,NaN
P5CDm,0.0913333333333333
P5CRm,1.22582291666667
P5CRxm,1.22582291666667
PA_HSter,NaN
PA_HStg,NaN
PA_HStn,NaN
PACCOAL,NaN
PAFH,1.56298958333333
PAFHe,NaN
PAFS,NaN
PAFt,NaN
PAIL_HStn,NaN
PAIL45P_HStn,NaN
PAIL4P_HStn,NaN
PAN4PP,NaN
PAPStg,0.799822916666667
PAPtg,NaN
PCFLOPm,NaN
PCHOL_HSter,NaN
PCHOL_HStg,NaN
PCHOLP_hs,0.367645833333333
PCHOLPg_hs,0.367645833333333
PCHOLPm_hs,0.367645833333333
PCHOLPr_hs,0.367645833333333
PCLAD,NaN
PCLYSOX,NaN
PCm,0.2244375
PCREATtmdiffir,NaN
PCRNtc,NaN
PCRNtm,NaN
PCt,0.524291666666667
PDE1,1.48139583333333
PDE1g,0.0494791666666667
PDE4,1.27890625
PDE4g,0.0494791666666667
PDE4n,NaN
PDHm,1.527625
PDX5PO,0.914479166666667
PDXPP,NaN
PE_HSter,NaN
PE_HStg,NaN
PE_HStm,NaN
PEAMNO,0.249614583333333
PECGONCOATr,NaN
PEFLIP,NaN
PEFLIPm,NaN
PEPCK,0.02678125
PEPCKm,1.33808333333333
PEPLYStn,NaN
PERILLYLte,NaN
PEROXx,0.172739583333333
PEt,NaN
PETHCT,0.25890625
PETOHMm_hs,0.969052083333333
PETOHMr_hs,0.969052083333333
PFK,1.84258333333333
PFK26,1.40844791666667
PGCD,2.65195833333333
PGDI,NaN
PGDIr,NaN
PGESr,0.497020833333333
PGI,2.6710625
PGISr,NaN
PGK,2.67570833333333
PGL,0.6270625
PGLer,0.439333333333333
PGLYCP,NaN
PGLYCt,NaN
PGM,2.05951041666667
PGMT,1.43545833333333
PGPP_hs,0.102416666666667
PGPPT,0.64675
PGS,0.173958333333333
PGSr,0.173958333333333
PHACCOAGLNAC,NaN
PHCDm,0.0913333333333333
PHCHGSm,NaN
PHEACGLNt,NaN
PHEMEt,0.0774791666666667
PHEMEtm,NaN
PHEt4,3.14527083333333
PHETA1,1.88575
PHETA1m,1.81370833333333
PHEtec,0.169510416666667
PHETHPTOX2,NaN
PHYCBOXL,NaN
PHYHx,1.17438541666667
PHYQt,NaN
