Var1,ASP14_i10_plus_low
FAOXC24C22x,0.0434791666666667
FAOXC3DC,0.60734375
FAOXC4C2m,0.919291666666667
FAOXC4C4DCc,0.60734375
FAOXC5C3x,0.919291666666667
FAOXC5C5DCc,0.60734375
FAOXC5C5OHm,NaN
FAOXC5OHc,0.60734375
FAOXC61C4m,0.919291666666667
FAOXC61C4x,0.0434791666666667
FAOXC61m,0.548666666666667
FAOXC61x,1.53763541666667
FAOXC6C4m,0.919291666666667
FAOXC6C4x,0.0434791666666667
FAOXC6DCC4DCx,0.0434791666666667
FAOXC7C5m,0.919291666666667
FAOXC81C61m,0.919291666666667
FAOXC81C61x,0.0434791666666667
FAOXC8C6m,0.919291666666667
FAOXC8C6x,0.0434791666666667
FAOXC8DCC6DCx,0.0434791666666667
FAOXC9C7m,0.919291666666667
FAOXMC10OHMC10r,NaN
FAOXOHC16C16DCc,1.55115625
FAOXOHC22C22DCc,1.55115625
FAOXOHMC10DC10c,1.55115625
FAOXTC101TC102m,1.60228125
FAOXTC102C101m,1.0955625
FAOXTC122TC101m,0.919291666666667
FAOXTC122m,0.548666666666667
FAOXTC142TC122m,1.26846875
FAOXTC162TC142m,1.26846875
FAOXTC182TC162m,1.26846875
FOAXC122C101x,0.0434791666666667
GLUTCOAACBP,2.34423958333333
HDCACBP,2.34423958333333
HDDACBP,2.34423958333333
HDECAACBP,2.34423958333333
HDECEACBP,2.34423958333333
HEDCECRNe,NaN
HEXCOAACBP,2.34423958333333
HEXDCRNe,NaN
HEXDIACtr,NaN
HEXDICOAACBP,2.34423958333333
HEXDICOAACBPx,2.34423958333333
HIVCACBP,2.34423958333333
HIVCRNe,NaN
HOCDACBP,2.34423958333333
HOCTDACBP,2.34423958333333
HOCTDEC2CRNe,NaN
HOCTDECCRNe,NaN
HTDCACBP,2.34423958333333
HTDCRNe,NaN
IVCOAACBP,2.34423958333333
IVCRNe,NaN
LGNCCOAtcx,0.15471875
NRVNCCOAtxc,0.15471875
OCD11COACPT1,0.60734375
OCD11CRNCACT,NaN
OCD11CRNCPT2,0.15671875
OCT11EFATP,0.520479166666667
OCTDEC2ACBP,2.34423958333333
OCTDECCACT,NaN
OCTDECCPT1,0.60734375
OCTDECCPT2,0.15671875
OCTDECE1CRNe,NaN
sink_octdececoa_c,NaN
OMHDEACIDTD,NaN
OMHDOCOSACTD,NaN
OMHPALTD,NaN
PRISTCOAtcx,1.58719791666667
SBCOAACOTx,NaN
SCP21cx,1.58719791666667
SEBACACT,NaN
SEBACIDtx,NaN
SEBCOACROT,0.152145833333333
SEBCOAPET,NaN
STCOATxc,0.15471875
STRDNCCOAtxc,0.15471875
SUBEACtx,NaN
SUBERCACT,NaN
SUBERCROT,0.152145833333333
SUBERICACT,NaN
SUCCACT,NaN
SUCCCROT,0.152145833333333
SUCCOAPET,0.0123333333333333
TDCRNe,NaN
sink_tetdec2coa_c,NaN
TETDEC2CRNe,NaN
sink_tetdece1coa_c,NaN
TETDECE1CRNe,NaN
TIGCRNe,NaN
34DHPHELAT1tc,0.781302083333333
4OHPROIMINOtc,0.0133229166666667
ALAALACNc,1.107
ALAALAPEPT1tc,NaN
ALAATB0tc,NaN
ALAyLATthc,0.820739583333333
ARGATB0tc,NaN
ASCBSVCTtc,NaN
ASNATB0tc,NaN
BALABETAtc,0.807447916666667
BALAPAT1tc,0.241708333333333
BGLUGCHe,NaN
BGLUTCHLe,NaN
BGLUTDECHOe,NaN
BTNTe,NaN
CARPEPT1tc,NaN
CYSATB0tc,NaN
CYSSNAT5tc,0.018375
CYSTALArBATtc,0.0117708333333333
CYSTLEUrBATtc,0.0117708333333333
FOLTle,0.15559375
GALSGLT1le,NaN
GLCSGLT1le,NaN
GLNATB0tc,NaN
GLNyLATthc,0.820739583333333
GLYGLYCNc,1.107
GLYGLYPEPT1tc,NaN
GLYPHEPEPT1tc,NaN
GLYPROPEPT1tc,NaN
GLYSARCNc,1.21905208333333
GLYSARPEPT1tc,NaN
GLYSNAT5tc,0.018375
GUMDCHAe,NaN
GUMGCHLe,NaN
GUMTCHOLe,NaN
HISSNAT5tc,0.018375
HISyLATtc,0.820739583333333
HISyLATthc,0.820739583333333
HPETFABP1tc,NaN
ILEATB0tc,NaN
LEUATB0tc,NaN
LEUGLYPEPT1tc,NaN
LEULEULAPc,1.64421875
LEULEUPEPT1tc,NaN
LEUyLAThtc,0.820739583333333
LINOFATPtc,0.34796875
LYSATB0tc,NaN
METATB0tc,NaN
METyLATthc,0.820739583333333
NACHORCTL3le,NaN
OCDEAFABP1tc,NaN
OLEICFATPtc,0.34796875
ORNALArBATtc,0.0117708333333333
ORNLEUrBATtc,0.0117708333333333
PALFATPtc,0.34796875
PCHOLHSTDe,NaN
PECDCHe,NaN
PECGCHLe,NaN
PECTCHLe,NaN
PEHSFABPe,NaN
PHEATB0tc,NaN
PHEyLATthc,0.820739583333333
PMTCOAFABP1tc,NaN
PNTORDe,NaN
PROGLYPEPT1tc,NaN
PROGLYPRO1c,0.909552083333333
PROIMINOtc,0.0133229166666667
PSYGCHe,NaN
PSYTCHe,NaN
PSYTDECHe,NaN
SBTle,NaN
SERATB0tc,NaN
TAUBETAtc,0.807447916666667
TAUPAT1c,0.241708333333333
THMATPe,NaN
THRATB0tc,NaN
TRPATB0tc,NaN
TYRATB0tc,NaN
VALATB0tc,NaN
VITEtl,0.791572916666667
VITKtl,NaN
1a25DHVITD3TRn,NaN
25HVITD3c,0.0219479166666667
3AIB_Dtm,NaN
3HCO3_NAt,0.0159375
4ABUTtcn,NaN
4HPROLTASCT1,0.801677083333333
5MTHFt2le,NaN
ADNK3,NaN
ADNK4,NaN
ADNt5le,NaN
AHCYStd,NaN
ALA-DTDe,NaN
AMETtd,NaN
ARACHFATPc,NaN
ASPDTDe,NaN
ASPPROASCT1,0.801677083333333
ASPte,NaN
BIDGLCURr,NaN
BTNt3ile,1.120875
CHOLESACATc,1.43032291666667
CHOLESTle,1.90092708333333
CHSTEROLtrc,NaN
CRNrtx,NaN
CYSAMOe,NaN
CYTDt5le,NaN
Coqe,NaN
DATPtm,NaN
DCTPtm,NaN
DGTPtm,NaN
DHAPtc,NaN
DM_1a25dhvitd3_n,NaN
DM_4abut_n,NaN
DM_5hpet_r,NaN
DM_taur_c,NaN
DM_pe_hs_r,NaN
DM_pmtcoa_r,NaN
DPCOAPPe,NaN
DPMVDc,0.17221875
DSREDUCr,0.702479166666667
DTMPKm,1.35132291666667
DTTPtm,NaN
EX_4hpro_e,NaN
EX_alaala_e,NaN
EX_bglc_e,NaN
EX_carn_e,NaN
EX_dchac_e,NaN
EX_glgchlo_e,NaN
EX_gltcho_e,NaN
EX_gltdechol_e,NaN
EX_glygly_e,NaN
EX_glysar_e,NaN
EX_gum_e,NaN
EX_gumdchac_e,NaN
EX_gumgchol_e,NaN
EX_gumtchol_e,NaN
EX_leugly_e,NaN
EX_leuleu_e,NaN
EX_pect_e,NaN
EX_pectindchac_e,NaN
EX_pectingchol_e,NaN
EX_pectintchol_e,NaN
EX_psyl_e,NaN
EX_psylchol_e,NaN
EX_psyltchol_e,NaN
EX_psyltdechol_e,NaN
EX_sfcys_e,NaN
EX_tdechola_e,NaN
EX_cysam_e,NaN
EX_dpcoa_e,NaN
EX_fmn_e,NaN
EX_hyptaur_e,NaN
EX_oh1_e,NaN
EX_pan4p_e,NaN
EX_ptth_e,NaN
EX_q10_e,NaN
EX_q10h2_e,NaN
FADDPle,0.718635416666667
FADH2ETC,2.11646875
FE2DMT1,1.197625
FE3MTP1,0.0860625
FMNALKPle,2.39084375
FOLt2le,NaN
FRDPtcr,NaN
G6PDH2c,0.950635416666667
GLU5SAtmc,NaN
GLUPROASCT1,0.801677083333333
GLYC3PFADm,NaN
GLYCTDle,NaN
GNDc,2.35157291666667
GSNt5le,NaN
HYPTROXe,NaN
INSK,NaN
INSt5le,NaN
IPDDI,1.66885416666667
KHte,NaN
LACLt,NaN
LAPCOAe,NaN
LEUGLYHYc,NaN
MAL_Ltx,NaN
MDHx,NaN
MEVK1c,0.202322916666667
MTHFR3,0.308520833333333
NADtm,NaN
NADtx,NaN
OCDCAFATPc,NaN
P5CR,1.005375
PAN4PPe,NaN
PGLc,0.664333333333333
PHEMEe,0.573239583333333
PMEVKc,0.311791666666667
PNTEHe,NaN
PNTOt5le,1.120875
PPItm,NaN
PRO_Dtde,NaN
PTCRTD,NaN
PTPATe,NaN
Q10H2e,NaN
RPEc,1.59653125
RTOTAL2FATPc,0.34796875
RTOTALFATPc,0.34796875
SFCYSc,NaN
SFCYSe,NaN
sink_5hpet_c,NaN
SPRMTDe,0.05575
TAURCHAe,NaN
THMDt5le,NaN
TTDCAFATPc,NaN
URIt5le,NaN
q10h2tc,NaN
q10tm,NaN
34HPPte,NaN
3MOBte,NaN
3MOPte,NaN
4HPRO_LTte,NaN
4MOPte,NaN
5MTAte,NaN
5OXPROt,NaN
AHCYSte,NaN
AICARte,NaN
ANTHte,NaN
CBASPte,NaN
DM_4hrpo,NaN
DM_Lcystin,NaN
DM_anth,NaN
DM_fol,NaN
DM_ncam,NaN
DM_pnto_R,NaN
EX_34hpp_e,NaN
EX_3mob_e,NaN
EX_3mop_e,NaN
EX_4mop_e,NaN
EX_5mta_e,NaN
EX_5oxpro_e,NaN
EX_ahcys_e,NaN
EX_aicar_e,NaN
EX_anth_e,NaN
EX_cbasp_e,NaN
MAL_Lte,NaN
OROTGLUt,NaN
IDOURte,NaN
EX_idour_e,NaN
5HOXINDOAtr,NaN
GLYALDtr,NaN
PEPtr,NaN
GUDACtr,NaN
GUDACtr2,NaN
LKYNRtr,0.204416666666667
LKYNRtr2,NaN
LKYNRtr3,0.204416666666667
BALAPAT1tc2,NaN
BALABETAtc2,NaN
CALAtr,NaN
CRTNtr,NaN
KYNATEtr,NaN
KYNATEtr2,NaN
3ANTHRNtr,NaN
HKYNRtr,0.781302083333333
QULNtr,NaN
2PGtr,NaN
CARNtr,NaN
CHOLPtr,NaN
CYST_Ltr,NaN
DCMPtr,NaN
DHAPtr,NaN
DMGLYtr,NaN
ETHAMPtr,NaN
FUMtr,NaN
G3PCtr,NaN
GLCURtr,NaN
ICITtr,NaN
L2AADPtr,NaN
XANtr,NaN
XMPtr,NaN
XTSNtr,NaN
3PGtr,NaN
UDPGLCURtr,NaN
IMPtr,NaN
GLYC3tr,NaN
NICRNtr,NaN
OROT5Ptr,NaN
EX_2pg_e,NaN
EX_5hoxindoa_e,NaN
EX_cala_e,NaN
EX_cholp_e,NaN
EX_crtn_e,NaN
EX_cyst_L_e,NaN
EX_dcmp_e,NaN
EX_dmgly_e,NaN
EX_ethamp_e,NaN
EX_g3pc_e,NaN
EX_glyald_e,NaN
EX_gudac_e,NaN
EX_hcys_L_e,NaN
EX_icit_e,NaN
EX_kynate_e,NaN
EX_L2aadp_e,NaN
EX_Lkynr_e,NaN
EX_pep_e,NaN
EX_quln_e,NaN
EX_xmp_e,NaN
EX_xtsn_e,NaN
EX_3pg_e,NaN
EX_3hanthrn_e,NaN
EX_udpglcur_e,NaN
EX_hLkynr_e,NaN
EX_nicrnt_e,NaN
EX_orot5p_e,NaN
EX_glyc3p_e,NaN
ALAB0AT3tc,0.0210520833333333
ALAPAT4te,0.916833333333333
ARACHDFATPtc,0.34796875
ARGB0AT3tc,0.0210520833333333
ASNB0AT3tc,0.0210520833333333
BETBGTtc,NaN
BUTSMCT1,NaN
CLCFTRte,NaN
CRNATBtc,NaN
CYSB0AT3tc,0.0210520833333333
DHEASABCCte,0.00319791666666667
DOPAENT4tc,0.0786979166666667
ESTRAABCtc,0.2436875
ESTROSABCCte,0.00319791666666667
ESTRSABCtc,0.2436875
FOLABCCte,0.834083333333333
FOLOAT1tc,NaN
FOLOAT2tc,NaN
FOLOATPtc,0.0204895833333333
GABABGTtc,NaN
GLNB0AT3tc,0.0210520833333333
GLUB0AT3tc,0.0210520833333333
GLYB0AT3tc,0.0210520833333333
GSNt2r,NaN
H2OGLYAQPt,0.0192083333333333
ILEB0AT3tc,0.0210520833333333
LEUB0AT3tc,0.0210520833333333
LEUKABCtc,0.2436875
LGNCFATPtc,NaN
METB0AT3tc,0.0210520833333333
NACSMCTte,NaN
PGLYCABCte,0.26690625
PHEB0AT3tc,0.0210520833333333
PHEMEABCte,0.11684375
PPASMCT1,NaN
PROPAT4te,0.916833333333333
PSHSABCtc,0.791572916666667
PYRSMCT1,NaN
RETABCtc,0.67809375
SERB0AT3tc,0.0210520833333333
SRTNENT4tc,0.0786979166666667
TCHOLABCtc,0.2436875
TRPB0AT3tc,0.0210520833333333
TYRB0AT3tc,0.0210520833333333
VALB0AT3tc,0.0210520833333333
CAMPt,1.1260625
CGMPt,1.1260625
FRUt4,0.00546875
GALt4,0.00546875
GCHOLAt3,0.0449375
GLCt4,2.09623958333333
MANt4,0.00546875
RIBFLVte,0.803854166666667
TCHOLAt3,0.0449375
TRPt,0.916833333333333
r1492,1.60571875
CHSTEROLt,0.791572916666667
RETt,0.00585416666666667
AVITE1t,0.247645833333333
r0963,NaN
L_LACt4r,NaN
r0295,0.03571875
ARGSUCte,NaN
ACRNte,0.27753125
PCRNte,0.27753125
LNELDCCRNte,0.27753125
ODECRNte,0.27753125
STCRNte,0.27753125
PMTCRNte,0.27753125
HDCECRNte,0.27753125
EX_argsuc_e,NaN
EX_acrn_e,NaN
EX_pcrn_e,NaN
EX_lneldccrn_e,NaN
EX_odecrn_e,NaN
EX_stcrn_e,NaN
EX_pmtcrn_e,NaN
EX_hdcecrn_e,NaN
DM_ascb_L_c,NaN
PCREATte,NaN
HC00342te,NaN
BGLYte,NaN
biomass_maintenance,NaN
biomass_maintenance_noTrTr,NaN
15KPROSTGF2c,0.023625
ADPOHc,NaN
PHLAC,NaN
AND19ONEc,NaN
C14825c,NaN
DESAT14_9,0.305354166666667
21HPRGNLONE,NaN
3MHISc,NaN
HMCRNc,NaN
PHACGLYc,NaN
LCAT10e,0.351958333333333
LCAT11e,0.351958333333333
LCAT12e,0.351958333333333
LCAT13e,0.351958333333333
LCAT14e,0.351958333333333
LCAT54e,0.351958333333333
LCAT55e,0.351958333333333
LCAT15e,0.351958333333333
LCAT16e,0.351958333333333
LCAT17e,0.351958333333333
LCAT18e,0.351958333333333
LCAT19e,0.351958333333333
LCAT20e,0.351958333333333
LCAT21e,0.351958333333333
LCAT22e,0.351958333333333
LCAT23e,0.351958333333333
LCAT25e,0.351958333333333
LCAT27e,0.351958333333333
LCAT29e,0.351958333333333
LCAT2e,0.351958333333333
LCAT30e,0.351958333333333
LCAT31e,0.351958333333333
LCAT32e,0.351958333333333
LCAT33e,0.351958333333333
LCAT34e,0.351958333333333
LCAT35e,0.351958333333333
LCAT36e,0.351958333333333
LCAT37e,0.351958333333333
LCAT38e,0.351958333333333
LCAT39e,0.351958333333333
LCAT3e,0.351958333333333
LCAT40e,0.351958333333333
LCAT41e,0.351958333333333
LCAT42e,0.351958333333333
LCAT43e,0.351958333333333
LCAT44e,0.351958333333333
LCAT45e,0.351958333333333
LCAT56e,0.351958333333333
LCAT46e,0.351958333333333
LCAT47e,0.351958333333333
LCAT48e,0.351958333333333
LCAT49e,0.351958333333333
LCAT4e,0.351958333333333
LCAT50e,0.351958333333333
LCAT51e,0.351958333333333
LCAT52e,0.351958333333333
LCAT53e,0.351958333333333
LCAT57e,0.351958333333333
LCAT5e,0.351958333333333
LCAT6e,0.351958333333333
LCAT7e,0.351958333333333
LCAT8e,0.351958333333333
LCAT9e,0.351958333333333
SMS1,0.776395833333333
SMS10,0.776395833333333
SMS11,0.776395833333333
SMS12,0.776395833333333
SMS16,0.776395833333333
SMS13,0.776395833333333
SMS14,0.776395833333333
SMS15,0.776395833333333
SMS2,0.776395833333333
SMS3,0.776395833333333
SMS4,0.776395833333333
SMS5,0.776395833333333
SMS6,0.776395833333333
SMS7,0.776395833333333
SMS8,0.776395833333333
SMS9,0.776395833333333
XOLEST183CEH,1.90092708333333
XOLEST182CEH,1.90092708333333
XOLEST205CEH,1.90092708333333
XOLEST226CEH,1.90092708333333
MAGLINL_HSe,0.458427083333333
MAGOLE_HSe,0.458427083333333
LPS5e,0.458427083333333
LPS6e,0.458427083333333
LPS7e,0.458427083333333
PCHOLMYR_HSPLA2,1.05088541666667
PCHOLOLE_HSPLA2,1.05088541666667
PEOLE_HSPLA2,1.05088541666667
PCHOLPALME_HSPLA2,1.05088541666667
PCHOLPALM_HSPLA2,1.05088541666667
PEPALM_HSPLA2,1.05088541666667
PAILPALM_HSPLA2,1.05088541666667
PCHOLSTE_HSPLA2,1.05088541666667
PCHOL2LINL_HSPLA2,1.05088541666667
PE2LINL_HSPLA2,1.05088541666667
PCHOL2OLE_HSPLA2,1.05088541666667
PCHOL2PALM_HSPLA2,1.05088541666667
PCHOL2STE_HSPLA2,1.05088541666667
PCHOLN15_HSPLA2,1.05088541666667
PCHOLAR_HSPLA2,1.05088541666667
PCHOLN183_HSPLA2,1.05088541666667
PCHOLN1836_HSPLA2,1.05088541666667
PCHOLN19_HSPLA2,1.05088541666667
PCHOLN201_HSPLA2,1.05088541666667
PCHOLN204_HSPLA2,1.05088541666667
PCHOLN205_HSPLA2,1.05088541666667
PCHOLN224_HSPLA2,1.05088541666667
PCHOLN225_HSPLA2,1.05088541666667
PCHOLN2254_HSPLA2,1.05088541666667
PCHOLN226_HSPLA2,1.05088541666667
PEAR_HSPLA2,1.05088541666667
PE203_HSPLA2,1.05088541666667
PE226_HSPLA2,1.05088541666667
PE224_HSPLA2,1.05088541666667
PEDH203_HSPLA2,1.05088541666667
PEDH12_HSPLA2,1.05088541666667
PEDH14_HSPLA2,1.05088541666667
PEDH161_HSPLA2,1.05088541666667
PEDH13_HSPLA2,1.05088541666667
PEDH15_HSPLA2,1.05088541666667
PEDH17_HSPLA2,1.05088541666667
PCHOLN203_HSPLA2,1.05088541666667
PAILAR_HSPLA2,1.05088541666667
PCHOLN24_HSPLA2,1.05088541666667
PCHOLN261_HSPLA2,1.05088541666667
PCHOLN281_HSPLA2,1.05088541666667
PCHOLN28_HSPLA2,1.05088541666667
PCHOLDOC_HSPLA2,1.05088541666667
PCHOLDEIC_HSPLA2,1.05088541666667
PCHOLDET_HSPLA2,1.05088541666667
PCHOLHEP_HSPLA2,1.05088541666667
PCHOLLINL_HSPLA2,1.05088541666667
PELINL_HSPLA2,1.05088541666667
CE4843HYDc,NaN
HXCOAc,NaN
TETDECA511ACc,NaN
HDCAc,NaN
GPDDACHOL,0.737708333333333
ACLYSHYc,NaN
HMCARNc,NaN
METTRANSc,NaN
METDECARc,NaN
3MTPte,NaN
EX_3mtp_e,NaN
ELAIDCRNte,NaN
GLYC2P3Pc,NaN
LNLCCRNNAt,NaN
PHLACHt,NaN
TTDCRNNAt,NaN
12HPETATP,NaN
15HPETATP,NaN
15KPROSTGF2t,NaN
21HPRGNLONEt1,NaN
21HPRGNLONEt2,NaN
2OXOADPt,NaN
34HPLte,NaN
3HMPtd,NaN
3HPPNOHGLUCte,NaN
3HPPPNOHc,NaN
3HPPt,NaN
3MHISt1,NaN
3MHISt2,NaN
3MHISt3,NaN
3MOXTYRt,NaN
3UIBtd,NaN
4AABUTNt,NaN
4TMEABUTNt1,NaN
4TMEABUTNt2,NaN
56DTHMt,NaN
56DTHMtd,NaN
56DURAt,NaN
56DURAtd,NaN
5AOPt,NaN
5HPETATP,NaN
5HPETtd,NaN
7DHCHSTEROLt,NaN
7DHCHSTEROLtd,NaN
ABT_Dt,NaN
ABT_Dt2,NaN
ABTD1,NaN
ACGLUtd,NaN
ACGLYtc,NaN
ACGLYte,NaN
ACLYSt,NaN
ACLYStm,NaN
ACORNt,NaN
ACTHRtc,NaN
ACTHRte,NaN
ADPACtd,NaN
ADPOHt,NaN
ALLTNt,NaN
AMETt,NaN
AND19ONEt,NaN
ARACHETH,0.816364583333333
BILIVERDt,NaN
C02356t,NaN
C02712te,0.0179791666666667
C02712tm,NaN
C03990ATP,0.0449375
C03990t,0.02290625
C03990tr,NaN
C03990tx,NaN
C04483t1,0.0449375
C04483t2,NaN
C04717ATP,NaN
C04717td,NaN
C04805ATP,NaN
C04805td,NaN
C05463t1,0.0449375
C05463t2,NaN
C05953t,NaN
C05953tm,NaN
C05957t,NaN
C05957td,NaN
C06314t,NaN
C06315t,NaN
C06439t,NaN
C11695td,NaN
C14768ATP,NaN
C14768td,NaN
C14769td1,NaN
C14769td2,NaN
EX_C14769_e,NaN
C14770ATP,NaN
C14771ATP,NaN
C14825ATP,NaN
C14825td,NaN
C14826ATP,NaN
C14826td,NaN
CE0328t,NaN
CE0955te,NaN
CE0955tr,NaN
CE1243ATP,NaN
CE1273t1,0.0449375
CE1273t2,NaN
CE1297t,NaN
CE1297td,NaN
CE1556td,NaN
CE2028t,NaN
CE2176t,NaN
CE2445t,NaN
CE2510t,NaN
CE2513ATP,NaN
CE2513td,NaN
CE2537ATP,NaN
CE4843t,NaN
CE4843td,NaN
CE5304t,NaN
CE6031t,NaN
CE6247t,NaN
CE7082ATP,NaN
CE7083t,NaN
CE7172ATP,NaN
CORTSNt,NaN
CORTSNti,NaN
DIDECAETH,0.816364583333333
DIHOLINETH,0.816364583333333
DOCOHEXETHc,0.816364583333333
DOCTETETH,0.816364583333333
DODECANACt,NaN
DODECANACtd,NaN
ELAIDCRNtd,NaN
EX_12HPET_e,NaN
EX_15HPET_e,NaN
EX_15kprostgf2_e,NaN
EX_21hprgnlone_e,NaN
EX_2oxoadp_e,NaN
EX_34hpl_e,NaN
EX_3hmp_e,NaN
EX_3hpp_e,NaN
EX_3hpppnohgluc_e,NaN
EX_3mhis_e,NaN
EX_3uib_e,NaN
EX_4aabutn_e,NaN
EX_4tmeabutn_e,NaN
EX_56dthm_e,NaN
EX_56dura_e,NaN
EX_5HPET_e,NaN
EX_7dhchsterol_e,NaN
EX_acgly_e,NaN
EX_aclys_e,NaN
EX_acorn_e,NaN
EX_acthr_L_e,NaN
EX_adpac_e,NaN
EX_adpoh_e,NaN
EX_amet_e,NaN
EX_and19one_e,NaN
EX_aracheth_e,NaN
EX_biliverd_e,NaN
EX_C02356_e,NaN
EX_C02712_e,NaN
EX_C04717_e,NaN
EX_C04805_e,NaN
EX_C05957_e,NaN
EX_C06314_e,NaN
EX_C06315_e,NaN
EX_C11695_e,NaN
EX_C14768_e,NaN
EX_C14770_e,NaN
EX_C14771_e,NaN
EX_C14825_e,NaN
EX_C14826_e,NaN
EX_CE0955_e,NaN
EX_CE1273_e,NaN
EX_CE1557_e,NaN
EX_CE2028_e,NaN
EX_CE2176_e,NaN
EX_CE2445_e,NaN
EX_CE2537_e,NaN
EX_CE4843_e,NaN
EX_CE5304_e,NaN
EX_CE6031_e,NaN
EX_CE6247_e,NaN
EX_CE7082_e,NaN
EX_CE7083_e,NaN
EX_CE7172_e,NaN
EX_cortsn_e,NaN
EX_didecaeth_e,NaN
EX_diholineth_e,NaN
EX_docohxeth_e,NaN
EX_docteteth_e,NaN
EX_dodecanac_e,NaN
EX_elaidcrn_e,NaN
EX_forglu_e,NaN
EX_HC00900_e,NaN
EX_hepdeceth_e,NaN
EX_hexdeceeth_e,NaN
EX_hexdiac_e,NaN
EX_hgentis_e,NaN
EX_hmcarn_e,NaN
EX_hmcr_e,NaN
EX_hxcoa_e,NaN
EX_leuktrB4wcooh_e,NaN
EX_leuktrB4woh_e,NaN
EX_lineth_e,NaN
EX_lnlccrn_e,NaN
EX_Lpipecol_e,NaN
EX_lthstrl_e,NaN
EX_magarachi_hs_e,NaN
EX_maglinl_hs_e,NaN
EX_magole_hs_e,NaN
EX_magpalm_hs_e,NaN
EX_magste_hs_e,NaN
EX_mev_R_e,NaN
EX_mi1p_D_e,NaN
EX_Nacasp_e,NaN
EX_nwharg_e,NaN
EX_oleth_e,NaN
EX_pailar_hs_e,NaN
EX_pailpalm_hs_e,NaN
EX_pailste_hs_e,NaN
EX_pchol2linl_hs_e,NaN
EX_pchol2ole_hs_e,NaN
EX_pchol2palm_hs_e,NaN
EX_pchol2ste_hs_e,NaN
EX_pcholar_hs_e,NaN
EX_pcholdoc_hs_e,NaN
EX_pcholeic_hs_e,NaN
EX_pcholet_hs_e,NaN
EX_pcholhep_hs_e,NaN
EX_pchollinl_hs_e,NaN
EX_pcholmyr_hs_e,NaN
EX_pcholn15_hs_e,NaN
EX_pcholn183_hs_e,NaN
EX_pcholn1836_hs_e,NaN
EX_pcholn19_hs_e,NaN
EX_pcholn201_hs_e,NaN
EX_pcholn203_hs_e,NaN
EX_pcholn204_hs_e,NaN
EX_pcholn205_hs_e,NaN
EX_pcholn224_hs_e,NaN
EX_pcholn225_hs_e,NaN
EX_pcholn2254_hs_e,NaN
EX_pcholn226_hs_e,NaN
EX_pcholn24_hs_e,NaN
EX_pcholn261_hs_e,NaN
EX_pcholn28_hs_e,NaN
EX_pcholn281_hs_e,NaN
EX_pcholole_hs_e,NaN
EX_pcholpalm_hs_e,NaN
EX_pcholpalme_hs_e,NaN
EX_pcholste_hs_e,NaN
EX_pcollg5hlys_e,NaN
EX_pe12_hs_e,NaN
EX_pe13_hs_e,NaN
EX_pe14_hs_e,NaN
EX_pe15_hs_e,NaN
EX_pe161_hs_e,NaN
EX_pe17_hs_e,NaN
EX_pe203_hs_e,NaN
EX_pe224_hs_e,NaN
EX_pe226_hs_e,NaN
EX_pe2linl_hs_e,NaN
EX_pear_hs_e,NaN
EX_pedh203_hs_e,NaN
EX_pelinl_hs_e,NaN
EX_pendecaeth_e,NaN
EX_peole_hs_e,NaN
EX_pepalm_hs_e,NaN
EX_peste_hs_e,NaN
EX_pmeth_e,NaN
EX_saccrp_L_e,NaN
EX_sebacid_e,NaN
EX_sphmyln180241_hs_e,NaN
EX_sphmyln18114_hs_e,NaN
EX_sphmyln18115_hs_e,NaN
EX_sphmyln18116_hs_e,NaN
EX_sphmyln181161_hs_e,NaN
EX_sphmyln18117_hs_e,NaN
EX_sphmyln18118_hs_e,NaN
EX_sphmyln181181_hs_e,NaN
EX_sphmyln18120_hs_e,NaN
EX_sphmyln181201_hs_e,NaN
EX_sphmyln18121_hs_e,NaN
EX_sphmyln18122_hs_e,NaN
EX_sphmyln181221_hs_e,NaN
EX_sphmyln18123_hs_e,NaN
EX_sphmyln1824_hs_e,NaN
EX_sphmyln1825_hs_e,NaN
EX_steeth_e,NaN
EX_subeac_e,NaN
EX_tetdeca511ac_e,NaN
EX_tetdecaeth_e,NaN
EX_thrnt_e,NaN
EX_tmlys_e,NaN
EX_trideceth_e,NaN
EX_ttdcrn_e,NaN
EX_txb2_e,NaN
EX_urcan_e,NaN
EX_wharachd_e,NaN
EX_xolest181_hs_e,NaN
EX_xolest182_hs_e,NaN
EX_xolest183_hs_e,NaN
EX_xolest204_hs_e,NaN
EX_xolest205_hs_e,NaN
EX_xolest226_hs_e,NaN
FORGLUt,NaN
GALTt,NaN
GLYACm,NaN
LYSACm,NaN
GLYC_Rt,NaN
GLYC2Pte,NaN
GLYCLTtd,NaN
HC00319t1,NaN
HC00319t2,NaN
HC00900t1,NaN
HC00900t2,NaN
HC00900t3,NaN
HC00900t4,NaN
HC02149td,NaN
HEPDECETH,0.816364583333333
HEXDECEETH,0.816364583333333
HEXDIACATP,NaN
HEXDIACtd,NaN
HGENTISt,NaN
HMCARNt,NaN
HMCRNt,NaN
HPPPNte,NaN
HXCOAm,NaN
HXCOAte,NaN
HXCOAtx,NaN
HXCOAx,NaN
IND3ACt,NaN
LCYSTt,NaN
LEUKTRB4WCOOHt,NaN
LEUKTRB4WOHt,NaN
LEUKTRB4WOHtr,NaN
LNLCCRNtd,NaN
LPIPECOLt,NaN
LPIPECOLtx,NaN
LTHSTRLABCt,NaN
LTHSTRLt,NaN
MEV_Rt,NaN
MI1Pt,NaN
